#      PC            ROC          NC         R(KM)       M/MSOL       A(E58)     MPROP/MSOL     I(E45)        Z
    0.95499257E+34   0.36885152E+15   0.21534177        13.130863       0.34386016       0.41814553E-01   0.35696492       0.21299019       0.41065299E-01    0.0000000        0.0000000    
    0.97723721E+34   0.37199783E+15   0.21711901        13.091753       0.34904178       0.42461395E-01   0.36252854       0.21724739       0.41855954E-01    0.0000000        0.0000000    
    0.99999999E+34   0.37517098E+15   0.21891091        13.053949       0.35429091       0.43117151E-01   0.36817020       0.22158354       0.42657276E-01    0.0000000        0.0000000    
    0.10232930E+35   0.37834893E+15   0.22071001        13.017369       0.35960834       0.43781952E-01   0.37389098       0.22599985       0.43469568E-01    0.0000000        0.0000000    
    0.10471285E+35   0.38151960E+15   0.22251223        12.981925       0.36499676       0.44456149E-01   0.37969400       0.23049934       0.44293412E-01    0.0000000        0.0000000    
    0.10715193E+35   0.38471683E+15   0.22432918        12.947578       0.37045729       0.45139912E-01   0.38558072       0.23508388       0.45129041E-01    0.0000000        0.0000000    
    0.10964782E+35   0.38794086E+15   0.22616096        12.914591       0.37599069       0.45833368E-01   0.39155218       0.23975494       0.45975491E-01    0.0000000        0.0000000    
    0.11220184E+35   0.39119191E+15   0.22800769        12.882579       0.38159702       0.46536539E-01   0.39760872       0.24451308       0.46834148E-01    0.0000000        0.0000000    
    0.11481536E+35   0.39447020E+15   0.22986951        12.851582       0.38727714       0.47249569E-01   0.40375154       0.24936003       0.47704929E-01    0.0000000        0.0000000    
    0.11748975E+35   0.39781226E+15   0.23174958        12.821613       0.39303037       0.47972386E-01   0.40998015       0.25429572       0.48587630E-01    0.0000000        0.0000000    
    0.12022644E+35   0.40118538E+15   0.23364527        12.792677       0.39885621       0.48704952E-01   0.41629431       0.25932047       0.49482116E-01    0.0000000        0.0000000    
    0.12302688E+35   0.40458709E+15   0.23555646        12.764589       0.40475504       0.49447335E-01   0.42269468       0.26443519       0.50389142E-01    0.0000000        0.0000000    
    0.12589254E+35   0.40801765E+15   0.23748328        12.737564       0.41072729       0.50199605E-01   0.42918203       0.26964091       0.51307815E-01    0.0000000        0.0000000    
    0.12882495E+35   0.41147730E+15   0.23942587        12.711292       0.41677344       0.50961850E-01   0.43575716       0.27493873       0.52239481E-01    0.0000000        0.0000000    
    0.13182567E+35   0.41495709E+15   0.24138124        12.686058       0.42289406       0.51734180E-01   0.44242100       0.28032985       0.53182927E-01    0.0000000        0.0000000    
    0.13489629E+35   0.41846245E+15   0.24335128        12.661583       0.42909015       0.52516728E-01   0.44917492       0.28581594       0.54139490E-01    0.0000000        0.0000000    
    0.13803842E+35   0.42199742E+15   0.24533740        12.637941       0.43536203       0.53309574E-01   0.45601961       0.29139793       0.55108845E-01    0.0000000        0.0000000    
    0.14125375E+35   0.42556225E+15   0.24733973        12.615016       0.44171026       0.54112817E-01   0.46295596       0.29707716       0.56091591E-01    0.0000000        0.0000000    
    0.14454398E+35   0.42915720E+15   0.24935840        12.592901       0.44813513       0.54926523E-01   0.46998464       0.30285456       0.57087307E-01    0.0000000        0.0000000    
    0.14791084E+35   0.43279410E+15   0.25139428        12.571398       0.45463689       0.55750751E-01   0.47710624       0.30873116       0.58096982E-01    0.0000000        0.0000000    
    0.15135612E+35   0.43646723E+15   0.25344712        12.550832       0.46121517       0.56585480E-01   0.48432070       0.31470722       0.59118914E-01    0.0000000        0.0000000    
    0.15488166E+35   0.44017154E+15   0.25551672        12.530847       0.46787026       0.57430785E-01   0.49162869       0.32078374       0.60154924E-01    0.0000000        0.0000000    
    0.15848932E+35   0.44390728E+15   0.25760323        12.511565       0.47460259       0.58286737E-01   0.49903103       0.32696182       0.61204436E-01    0.0000000        0.0000000    
    0.16218101E+35   0.44767473E+15   0.25970677        12.492855       0.48141236       0.59153404E-01   0.50652829       0.33324231       0.62268172E-01    0.0000000        0.0000000    
    0.16595869E+35   0.45147841E+15   0.26182256        12.474810       0.48829980       0.60030838E-01   0.51412110       0.33962609       0.63345667E-01    0.0000000        0.0000000    
    0.16982436E+35   0.45531510E+15   0.26395479        12.457309       0.49526503       0.60919082E-01   0.52180997       0.34611403       0.64437615E-01    0.0000000        0.0000000    
    0.17378008E+35   0.45918439E+15   0.26610438        12.440495       0.50230835       0.61818217E-01   0.52959560       0.35270708       0.65543249E-01    0.0000000        0.0000000    
    0.17782794E+35   0.46308657E+15   0.26827148        12.424229       0.50943001       0.62728294E-01   0.53747868       0.35940625       0.66663407E-01    0.0000000        0.0000000    
    0.18197008E+35   0.46702496E+15   0.27045616        12.408465       0.51663036       0.63649401E-01   0.54545996       0.36621260       0.67798420E-01    0.0000000        0.0000000    
    0.18620871E+35   0.47100859E+15   0.27265836        12.393224       0.52390874       0.64581482E-01   0.55353915       0.37312590       0.68948112E-01    0.0000000        0.0000000    
    0.19054607E+35   0.47502619E+15   0.27487850        12.378536       0.53126538       0.65524593E-01   0.56171690       0.38014731       0.70112334E-01    0.0000000        0.0000000    
    0.19498446E+35   0.47907806E+15   0.27711671        12.364313       0.53870016       0.66478754E-01   0.56999350       0.38727711       0.71291650E-01    0.0000000        0.0000000    
    0.19952623E+35   0.48316449E+15   0.27937315        12.350579       0.54621363       0.67444079E-01   0.57836998       0.39451678       0.72486021E-01    0.0000000        0.0000000    
    0.20417379E+35   0.48727239E+15   0.28164331        12.337237       0.55380597       0.68420632E-01   0.58684700       0.40186704       0.73696146E-01    0.0000000        0.0000000    
    0.20892961E+35   0.49141006E+15   0.28393012        12.324378       0.56147805       0.69408541E-01   0.59542596       0.40932946       0.74921599E-01    0.0000000        0.0000000    
    0.21379621E+35   0.49558287E+15   0.28623550        12.311946       0.56922997       0.70407875E-01   0.60410742       0.41690485       0.76162816E-01    0.0000000        0.0000000    
    0.21877616E+35   0.49979111E+15   0.28855960        12.299932       0.57706197       0.71418709E-01   0.61289213       0.42459430       0.77419941E-01    0.0000000        0.0000000    
    0.22387211E+35   0.50404058E+15   0.29090211        12.288305       0.58497403       0.72441080E-01   0.62178053       0.43239847       0.78693251E-01    0.0000000        0.0000000    
    0.22908676E+35   0.50833507E+15   0.29326288        12.277053       0.59296541       0.73474921E-01   0.63077229       0.44031720       0.79982789E-01    0.0000000        0.0000000    
    0.23442288E+35   0.51266615E+15   0.29564281        12.266192       0.60103615       0.74520292E-01   0.63986792       0.44835126       0.81288500E-01    0.0000000        0.0000000    
    0.23988329E+35   0.51703414E+15   0.29804206        12.255665       0.60918635       0.75577254E-01   0.64906804       0.45650153       0.82610894E-01    0.0000000        0.0000000    
    0.24547089E+35   0.52144016E+15   0.30045949        12.245479       0.61741551       0.76645753E-01   0.65837262       0.46476776       0.83949920E-01    0.0000000        0.0000000    
    0.25118864E+35   0.52588727E+15   0.30289103        12.235615       0.62572388       0.77725891E-01   0.66778242       0.47315123       0.85305855E-01    0.0000000        0.0000000    
    0.25703958E+35   0.53037231E+15   0.30534225        12.226064       0.63411114       0.78817662E-01   0.67729763       0.48165215       0.86678799E-01    0.0000000        0.0000000    
    0.26302680E+35   0.53489561E+15   0.30781330        12.216805       0.64257695       0.79921045E-01   0.68691840       0.49027057       0.88068964E-01    0.0000000        0.0000000    
