      6    632    492      Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
8.2877340E+15	4.4551707E+36	2.1301000E+00	4.6291858E-03	9.5262273E-04	5.6930873E-02	7.4347399E-02	2.1921662E-01	1.0621887E-01	1.2716033E-01	1.4995868E-01	1.2366902E-01	1.4249822E-01	4.7744991E-01	4.7679240E-01	8.4982913E-02	2.3551130E-01	2.3312472E-01	2.3036928E-01	9.1167136E-02	8.6259914E-02
8.2553019E+15	4.4314508E+36	2.1251000E+00	4.5656890E-03	9.1116791E-04	5.7375513E-02	7.4759308E-02	2.1961268E-01	1.0579854E-01	1.2666086E-01	1.4936973E-01	1.2380735E-01	1.4261600E-01	4.7630611E-01	4.7565017E-01	8.4143396E-02	2.3610262E-01	2.3371847E-01	2.3096458E-01	9.1870413E-02	8.6966399E-02
8.2229197E+15	4.4078057E+36	2.1201000E+00	4.5016375E-03	8.6982646E-04	5.7828220E-02	7.5177625E-02	2.2001219E-01	1.0537345E-01	1.2615471E-01	1.4877189E-01	1.2394752E-01	1.4273439E-01	4.7514879E-01	4.7449445E-01	8.3293962E-02	2.3670093E-01	2.3431924E-01	2.3156691E-01	9.2581998E-02	8.7681231E-02
8.1905868E+15	4.3842357E+36	2.1151000E+00	4.4370249E-03	8.2862049E-04	5.8289234E-02	7.5602527E-02	2.2041522E-01	1.0494347E-01	1.2564167E-01	1.4816489E-01	1.2408959E-01	1.4285340E-01	4.7397755E-01	4.7332482E-01	8.2434309E-02	2.3730643E-01	2.3492723E-01	2.3217649E-01	9.3302143E-02	8.8404662E-02
8.1583028E+15	4.3607415E+36	2.1101000E+00	4.3718445E-03	7.8757395E-04	5.8758809E-02	7.6034194E-02	2.2082184E-01	1.0450847E-01	1.2512157E-01	1.4754847E-01	1.2423361E-01	1.4297303E-01	4.7279196E-01	4.7214086E-01	8.1564121E-02	2.3791936E-01	2.3554267E-01	2.3279354E-01	9.4031114E-02	8.9136959E-02
8.1260671E+15	4.3373237E+36	2.1051000E+00	4.3060896E-03	7.4671282E-04	5.9237210E-02	7.6472821E-02	2.2123213E-01	1.0406832E-01	1.2459419E-01	1.4692235E-01	1.2437966E-01	1.4309331E-01	4.7159156E-01	4.7094212E-01	8.0683065E-02	2.3853993E-01	2.3616580E-01	2.3341829E-01	9.4769188E-02	8.9878401E-02
8.0938792E+15	4.3139828E+36	2.1001000E+00	4.2397530E-03	7.0606535E-04	5.9724715E-02	7.6918608E-02	2.2164617E-01	1.0362287E-01	1.2405932E-01	1.4628625E-01	1.2452781E-01	1.4321425E-01	4.7037587E-01	4.6972811E-01	7.9790791E-02	2.3916842E-01	2.3679687E-01	2.3405100E-01	9.5516661E-02	9.0629285E-02
8.0617385E+15	4.2907196E+36	2.0951000E+00	4.1728276E-03	6.6566231E-04	6.0221617E-02	7.7371767E-02	2.2206404E-01	1.0317198E-01	1.2351675E-01	1.4563985E-01	1.2467813E-01	1.4333587E-01	4.6914440E-01	4.6849833E-01	7.8886928E-02	2.3980506E-01	2.3743613E-01	2.3469193E-01	9.6273842E-02	9.1389921E-02
8.0296443E+15	4.2675347E+36	2.0901000E+00	4.1053060E-03	6.2553729E-04	6.0728225E-02	7.7832519E-02	2.2248582E-01	1.0271548E-01	1.2296623E-01	1.4498283E-01	1.2483072E-01	1.4345818E-01	4.6789660E-01	4.6725225E-01	7.7971084E-02	2.4045014E-01	2.3808386E-01	2.3534135E-01	9.7041060E-02	9.2160639E-02
7.9975959E+15	4.2444288E+36	2.0851000E+00	4.0371805E-03	5.8572707E-04	6.1244864E-02	7.8301098E-02	2.2291161E-01	1.0225321E-01	1.2240752E-01	1.4431485E-01	1.2498565E-01	1.4358120E-01	4.6663192E-01	4.6598931E-01	7.7042846E-02	2.4110396E-01	2.3874036E-01	2.3599956E-01	9.7818660E-02	9.2941786E-02
7.9655928E+15	4.2214028E+36	2.0801000E+00	3.9684431E-03	5.4627204E-04	6.1771876E-02	7.8777751E-02	2.2334149E-01	1.0178499E-01	1.2184035E-01	1.4363555E-01	1.2514302E-01	1.4370496E-01	4.6534975E-01	4.6470891E-01	7.6101776E-02	2.4176681E-01	2.3940593E-01	2.3666687E-01	9.8607009E-02	9.3733733E-02
7.9336341E+15	4.1984574E+36	2.0751000E+00	3.8990855E-03	5.0721666E-04	6.2309625E-02	7.9262736E-02	2.2377558E-01	1.0131065E-01	1.2126445E-01	1.4294455E-01	1.2530293E-01	1.4382948E-01	4.6404947E-01	4.6341042E-01	7.5147409E-02	2.4243903E-01	2.4008091E-01	2.3734361E-01	9.9406499E-02	9.4536870E-02
7.9017191E+15	4.1755935E+36	2.0701000E+00	3.8290993E-03	4.6861008E-04	6.2858495E-02	7.9756328E-02	2.2421398E-01	1.0082998E-01	1.2067952E-01	1.4224143E-01	1.2546549E-01	1.4395477E-01	4.6273040E-01	4.6209316E-01	7.4179250E-02	2.4312096E-01	2.4076565E-01	2.3803013E-01	1.0021754E-01	9.5351613E-02
7.8698470E+15	4.1528121E+36	2.0651000E+00	3.7584754E-03	4.3050685E-04	6.3418891E-02	8.0258817E-02	2.2465680E-01	1.0034277E-01	1.2008525E-01	1.4152579E-01	1.2563081E-01	1.4408088E-01	4.6139182E-01	4.6075642E-01	7.3196774E-02	2.4381297E-01	2.4146051E-01	2.3872680E-01	1.0104058E-01	9.6178405E-02
7.8380168E+15	4.1301141E+36	2.0601000E+00	3.6872044E-03	3.9296776E-04	6.3991246E-02	8.0770508E-02	2.2510415E-01	9.9848810E-02	1.1948131E-01	1.4079715E-01	1.2579902E-01	1.4420782E-01	4.6003297E-01	4.5939944E-01	7.2199421E-02	2.4451547E-01	2.4216589E-01	2.3943402E-01	1.0187608E-01	9.7017716E-02
7.8062276E+15	4.1075006E+36	2.0551000E+00	3.6152764E-03	3.5606095E-04	6.4576018E-02	8.1291728E-02	2.2555616E-01	9.9347859E-02	1.1886735E-01	1.4005503E-01	1.2597024E-01	1.4433562E-01	4.5865303E-01	4.5802141E-01	7.1186592E-02	2.4522886E-01	2.4288222E-01	2.4015221E-01	1.0272454E-01	9.7870051E-02
7.7744783E+15	4.0849728E+36	2.0501000E+00	3.5426810E-03	3.1986322E-04	6.5173695E-02	8.1822820E-02	2.2601296E-01	9.8839669E-02	1.1824299E-01	1.3929892E-01	1.2614461E-01	1.4446433E-01	4.5725114E-01	4.5662145E-01	7.0157646E-02	2.4595361E-01	2.4360994E-01	2.4088183E-01	1.0358650E-01	9.8735949E-02
7.7427680E+15	4.0625317E+36	2.0451000E+00	3.4694069E-03	2.8446172E-04	6.5784799E-02	8.2364153E-02	2.2647470E-01	9.8323973E-02	1.1760782E-01	1.3852826E-01	1.2632231E-01	1.4459399E-01	4.5582635E-01	4.5519862E-01	6.9111897E-02	2.4669019E-01	2.4434955E-01	2.4162337E-01	1.0446255E-01	9.9615987E-02
7.7110954E+15	4.0401788E+36	2.0401000E+00	3.3954421E-03	2.4995620E-04	6.6409886E-02	8.2916115E-02	2.2694152E-01	9.7800485E-02	1.1696143E-01	1.3774245E-01	1.2650348E-01	1.4472463E-01	4.5437766E-01	4.5375193E-01	6.8048606E-02	2.4743913E-01	2.4510157E-01	2.4237735E-01	1.0535328E-01	1.0051079E-01
7.6794593E+15	4.0179154E+36	2.0351000E+00	3.3207736E-03	2.1646191E-04	6.7049552E-02	8.3479125E-02	2.2741359E-01	9.7268899E-02	1.1630333E-01	1.3694087E-01	1.2668833E-01	1.4485630E-01	4.5290399E-01	4.5228029E-01	6.6966978E-02	2.4820099E-01	2.4586655E-01	2.4314433E-01	1.0625938E-01	1.0142102E-01
7.6478583E+15	3.9957431E+36	2.0301000E+00	3.2453871E-03	1.8411358E-04	6.7704437E-02	8.4053626E-02	2.2789108E-01	9.6728885E-02	1.1563305E-01	1.3612281E-01	1.2687705E-01	1.4498907E-01	4.5140416E-01	4.5078252E-01	6.5866150E-02	2.4897637E-01	2.4664512E-01	2.4392492E-01	1.0718156E-01	1.0234741E-01
7.6162910E+15	3.9736634E+36	2.0251000E+00	3.1692668E-03	1.5307100E-04	6.8375229E-02	8.4640093E-02	2.2837417E-01	9.6180089E-02	1.1495002E-01	1.3528753E-01	1.2706987E-01	1.4512299E-01	4.4987691E-01	4.4925737E-01	6.4745190E-02	2.4976593E-01	2.4743792E-01	2.4471979E-01	1.0812061E-01	1.0329074E-01
7.5847557E+15	3.9516782E+36	2.0201000E+00	3.0923946E-03	1.2352718E-04	6.9062669E-02	8.5239035E-02	2.2886307E-01	9.5622127E-02	1.1425368E-01	1.3443422E-01	1.2726705E-01	1.4525815E-01	4.4832083E-01	4.4770344E-01	6.3603079E-02	2.5057038E-01	2.4824568E-01	2.4552966E-01	1.0907737E-01	1.0425187E-01
7.5532508E+15	3.9297894E+36	2.0151000E+00	3.0147496E-03	9.5720951E-05	6.9767560E-02	8.5850995E-02	2.2935800E-01	9.5054580E-02	1.1354337E-01	1.3356198E-01	1.2746887E-01	1.4539464E-01	4.4673442E-01	4.4611921E-01	6.2438702E-02	2.5139052E-01	2.4906919E-01	2.4635531E-01	1.1005279E-01	1.0523174E-01
7.5217742E+15	3.9079992E+36	2.0101000E+00	2.9363067E-03	6.9957588E-05	7.0490771E-02	8.6476556E-02	2.2985920E-01	9.4476993E-02	1.1281839E-01	1.3266984E-01	1.2767567E-01	1.4553257E-01	4.4511599E-01	4.4450301E-01	6.1250829E-02	2.5222721E-01	2.4990932E-01	2.4719763E-01	1.1104789E-01	1.0623138E-01
7.4903238E+15	3.8863100E+36	2.0051000E+00	2.8570341E-03	4.6646184E-05	7.1233248E-02	8.7116334E-02	2.3036695E-01	9.3888865E-02	1.1207796E-01	1.3175669E-01	1.2788784E-01	1.4567210E-01	4.4346369E-01	4.4285298E-01	6.0038089E-02	2.5308142E-01	2.5076703E-01	2.4805758E-01	1.1206382E-01	1.0725195E-01
7.4588972E+15	3.8647244E+36	2.0001000E+00	2.7768884E-03	2.6377240E-05	7.1996024E-02	8.7770980E-02	2.3088155E-01	9.3289638E-02	1.1132120E-01	1.3082128E-01	1.2810589E-01	1.4581344E-01	4.4177538E-01	4.4116700E-01	5.8798924E-02	2.5395423E-01	2.5164344E-01	2.4893627E-01	1.1310189E-01	1.0829475E-01
7.4274915E+15	3.8432457E+36	1.9951000E+00	2.6958012E-03	1.0127533E-05	7.2780231E-02	8.8441148E-02	2.3140338E-01	9.2678679E-02	1.1054705E-01	1.2986210E-01	1.2833050E-01	1.4595692E-01	4.4004856E-01	4.3944256E-01	5.7531493E-02	2.5484696E-01	2.5253983E-01	2.4983500E-01	1.1416364E-01	1.0936134E-01
7.3961028E+15	3.8218781E+36	1.9901000E+00	2.6136109E-03	2.5985686E-07	7.3587122E-02	8.9127333E-02	2.3193299E-01	9.2055198E-02	1.0975408E-01	1.2887698E-01	1.2856298E-01	1.4610332E-01	4.3827978E-01	4.3767622E-01	5.6233265E-02	2.5576138E-01	2.5345801E-01	2.5075557E-01	1.1525119E-01	1.1045385E-01
7.3647261E+15	3.8006268E+36	1.9851000E+00	2.5301076E-03	0.0000000E+00	7.4418102E-02	8.9829992E-02	2.3247107E-01	9.1418271E-02	1.0894055E-01	1.2786324E-01	1.2880507E-01	1.4625371E-01	4.3646485E-01	4.3586379E-01	5.4901162E-02	2.5669966E-01	2.5440014E-01	2.5170016E-01	1.1636711E-01	1.1157487E-01
7.3333643E+15	3.7794897E+36	1.9801000E+00	2.4459456E-03	0.0000000E+00	7.5274708E-02	9.0551875E-02	2.3301694E-01	9.0767767E-02	1.0810738E-01	1.2682307E-01	1.2905312E-01	1.4640513E-01	4.3460595E-01	4.3400744E-01	5.3536786E-02	2.5766067E-01	2.5536510E-01	2.5266763E-01	1.1751007E-01	1.1272304E-01
7.3020140E+15	3.7584704E+36	1.9751000E+00	2.3611312E-03	0.0000000E+00	7.6158596E-02	9.1294233E-02	2.3357096E-01	9.0102873E-02	1.0725343E-01	1.2575494E-01	1.2930743E-01	1.4655753E-01	4.3270027E-01	4.3210439E-01	5.2138075E-02	2.5864586E-01	2.5635435E-01	2.5365946E-01	1.1868179E-01	1.1390011E-01
7.2706716E+15	3.7375730E+36	1.9701000E+00	2.2756512E-03	0.0000000E+00	7.7071610E-02	9.2058411E-02	2.3413357E-01	8.9422666E-02	1.0637733E-01	1.2465704E-01	1.2956843E-01	1.4671094E-01	4.3074452E-01	4.3015133E-01	5.0702614E-02	2.5965694E-01	2.5736958E-01	2.5467734E-01	1.1988430E-01	1.1510811E-01
7.2393328E+15	3.7168025E+36	1.9651000E+00	2.1894905E-03	0.0000000E+00	7.8015814E-02	9.2845914E-02	2.3470523E-01	8.8726110E-02	1.0547759E-01	1.2352732E-01	1.2983661E-01	1.4686541E-01	4.2873500E-01	4.2814458E-01	4.9227691E-02	2.6069582E-01	2.5841272E-01	2.5572320E-01	1.2111987E-01	1.1634931E-01
7.2079929E+15	3.6961642E+36	1.9601000E+00	2.1026317E-03	0.0000000E+00	7.8993535E-02	9.3658435E-02	2.3528648E-01	8.8012039E-02	1.0455249E-01	1.2236350E-01	1.3011253E-01	1.4702098E-01	4.2666754E-01	4.2607997E-01	4.7710243E-02	2.6176465E-01	2.5948595E-01	2.5679922E-01	1.2239106E-01	1.1762631E-01
7.1766465E+15	3.6756642E+36	1.9551000E+00	2.0150549E-03	0.0000000E+00	8.0007407E-02	9.4497895E-02	2.3587793E-01	8.7279129E-02	1.0360011E-01	1.2116300E-01	1.3039682E-01	1.4717771E-01	4.2453740E-01	4.2395276E-01	4.6146789E-02	2.6286588E-01	2.6059170E-01	2.5790786E-01	1.2370079E-01	1.1894201E-01
7.1452874E+15	3.6553096E+36	1.9501000E+00	1.9267367E-03	0.0000000E+00	8.1060437E-02	9.5366483E-02	2.3648026E-01	8.6525871E-02	1.0261825E-01	1.1992284E-01	1.3069019E-01	1.4733566E-01	4.2233916E-01	4.2175754E-01	4.4533344E-02	2.6400233E-01	2.6173282E-01	2.5905195E-01	1.2505240E-01	1.2029979E-01
7.1139085E+15	3.6351083E+36	1.9451000E+00	1.8376496E-03	0.0000000E+00	8.2156084E-02	9.6266717E-02	2.3709426E-01	8.5750528E-02	1.0160439E-01	1.1863964E-01	1.3099348E-01	1.4749491E-01	4.2006654E-01	4.1948806E-01	4.2865315E-02	2.6517722E-01	2.6291254E-01	2.6023474E-01	1.2644974E-01	1.2170350E-01
7.0825016E+15	3.6150699E+36	1.9401000E+00	1.7477605E-03	0.0000000E+00	8.3298356E-02	9.7201519E-02	2.3772083E-01	8.4951083E-02	1.0055557E-01	1.1730946E-01	1.3130766E-01	1.4765552E-01	4.1771227E-01	4.1713703E-01	4.1137356E-02	2.6639432E-01	2.6413464E-01	2.6146003E-01	1.2789728E-01	1.2315764E-01
7.0510569E+15	3.5952053E+36	1.9351000E+00	1.6570298E-03	0.0000000E+00	8.4491951E-02	9.8174309E-02	2.3836103E-01	8.4125174E-02	9.9468380E-02	1.1592769E-01	1.3163386E-01	1.4781761E-01	4.1526780E-01	4.1469593E-01	3.9343190E-02	2.6765806E-01	2.6540357E-01	2.6273227E-01	1.2940028E-01	1.2466750E-01
7.0195631E+15	3.5755276E+36	1.9301000E+00	1.5654087E-03	0.0000000E+00	8.5742431E-02	9.9189137E-02	2.3901612E-01	8.3270001E-02	9.8338736E-02	1.1448888E-01	1.3197342E-01	1.4798128E-01	4.1272296E-01	4.1215459E-01	3.7475359E-02	2.6897368E-01	2.6672460E-01	2.6405674E-01	1.3096499E-01	1.2623936E-01
6.9880063E+15	3.5560527E+36	1.9251000E+00	1.4728368E-03	0.0000000E+00	8.7056468E-02	1.0025086E-01	2.3968760E-01	8.2382202E-02	9.7161758E-02	1.1298647E-01	1.3232797E-01	1.4814667E-01	4.1006554E-01	4.0950083E-01	3.5524893E-02	2.7034751E-01	2.6810408E-01	2.6543981E-01	1.3259893E-01	1.2788075E-01
6.9563697E+15	3.5367996E+36	1.9201000E+00	1.3792376E-03	0.0000000E+00	8.8442180E-02	1.0136540E-01	2.4037728E-01	8.1457684E-02	9.5931503E-02	1.1141253E-01	1.3269948E-01	1.4831396E-01	4.0728061E-01	4.0671974E-01	3.3480843E-02	2.7178726E-01	2.6954974E-01	2.6688924E-01	1.3431126E-01	1.2960090E-01
6.9246324E+15	3.5177924E+36	1.9151000E+00	1.2845131E-03	0.0000000E+00	8.9909628E-02	1.0254007E-01	2.4108740E-01	8.0491372E-02	9.4640608E-02	1.0975718E-01	1.3309039E-01	1.4848335E-01	4.0434965E-01	4.0379281E-01	3.1329605E-02	2.7330250E-01	2.7107121E-01	2.6841468E-01	1.3611339E-01	1.3141125E-01
6.8927681E+15	3.4990613E+36	1.9101000E+00	1.1885344E-03	0.0000000E+00	9.1471527E-02	1.0378414E-01	2.4182079E-01	7.9476845E-02	9.3279762E-02	1.0800800E-01	1.3350383E-01	1.4865511E-01	4.0124914E-01	4.0069657E-01	2.9053929E-02	2.7490540E-01	2.7268069E-01	2.7002835E-01	1.3801976E-01	1.3332631E-01
6.8607424E+15	3.4806456E+36	1.9051000E+00	1.0911278E-03	0.0000000E+00	9.3144366E-02	1.0510962E-01	2.4258113E-01	7.8405769E-02	9.1836892E-02	1.0614883E-01	1.3394381E-01	1.4882959E-01	3.9794853E-01	3.9740051E-01	2.6631388E-02	2.7661174E-01	2.7439404E-01	2.7174617E-01	1.4004916E-01	1.3536498E-01
6.8285095E+15	3.4625981E+36	1.9001000E+00	9.9205194E-04	0.0000000E+00	9.4950194E-02	1.0653257E-01	2.4337328E-01	7.7266994E-02	9.0295848E-02	1.0415812E-01	1.3441575E-01	1.4900725E-01	3.9440684E-01	3.9386370E-01	2.4031900E-02	2.7844271E-01	2.7623254E-01	2.7358946E-01	1.4222680E-01	1.3755255E-01
6.7960054E+15	3.4449925E+36	1.8951000E+00	8.9095816E-04	0.0000000E+00	9.6919681E-02	1.0807534E-01	2.4420403E-01	7.6044994E-02	8.8634164E-02	1.0200587E-01	1.3492718E-01	1.4918874E-01	3.9056690E-01	3.9002904E-01	2.1213504E-02	2.8042787E-01	2.7822586E-01	2.7558797E-01	1.4458781E-01	1.3992434E-01
6.7631362E+15	3.4279368E+36	1.8901000E+00	7.8731581E-04	0.0000000E+00	9.9097762E-02	1.0977068E-01	2.4508329E-01	7.4717004E-02	8.6818918E-02	9.9648179E-02	1.3548917E-01	1.4937501E-01	3.8634471E-01	3.8581267E-01	1.8114546E-02	2.8261065E-01	2.8041761E-01	2.7778543E-01	1.4718386E-01	1.4253223E-01
6.7297543E+15	3.4116017E+36	1.8851000E+00	6.8025859E-04	0.0000000E+00	1.0155515E-01	1.1167010E-01	2.4602662E-01	7.3247170E-02	8.4798290E-02	9.7015958E-02	1.3611914E-01	1.4956757E-01	3.8160770E-01	3.8108218E-01	1.4637728E-02	2.8505958E-01	2.8287660E-01	2.8025083E-01	1.5009645E-01	1.4545811E-01
6.6956007E+15	3.3962864E+36	1.8801000E+00	5.6821649E-04	0.0000000E+00	1.0441552E-01	1.1386374E-01	2.4706118E-01	7.1572733E-02	8.2481636E-02	9.3988449E-02	1.3684768E-01	1.4976906E-01	3.7612334E-01	3.7560537E-01	1.0612380E-02	2.8789487E-01	2.8572354E-01	2.8310520E-01	1.5346855E-01	1.4884559E-01
6.6601358E+15	3.3826159E+36	1.8751000E+00	4.4780867E-04	0.0000000E+00	1.0793648E-01	1.1653934E-01	2.4824339E-01	6.9562895E-02	7.9680154E-02	9.0314278E-02	1.3773853E-01	1.4998494E-01	3.6940593E-01	3.6889722E-01	5.6820132E-03	2.9136762E-01	2.8921056E-01	2.8660130E-01	1.5759880E-01	1.5299469E-01
6.6234657E+15	3.3705341E+36	1.8701000E+00	3.2917235E-04	0.0000000E+00	1.1207616E-01	1.1965336E-01	2.4954157E-01	6.7250849E-02	7.6438081E-02	8.6052467E-02	1.3878415E-01	1.5020336E-01	3.6152779E-01	3.6102992E-01	1.0029968E-04	2.9544045E-01	2.9330012E-01	2.9070152E-01	1.6244274E-01	1.5786073E-01
6.5946911E+15	3.3498154E+36	1.8651000E+00	3.1734698E-04	0.0000000E+00	1.1253577E-01	1.2000868E-01	2.4990449E-01	6.6879429E-02	7.5973408E-02	8.5486499E-02	1.3893310E-01	1.5027862E-01	3.6057670E-01	3.6008015E-01	7.9836481E-04	2.9593214E-01	2.9379383E-01	2.9119652E-01	1.6302752E-01	1.5844817E-01
6.5659746E+15	3.3291632E+36	1.8601000E+00	3.0570400E-04	0.0000000E+00	1.1300012E-01	1.2036705E-01	2.5026890E-01	6.6505833E-02	7.5505473E-02	8.4916136E-02	1.3908306E-01	1.5035342E-01	3.5961960E-01	3.5912436E-01	1.5008477E-03	2.9642694E-01	2.9429066E-01	2.9169465E-01	1.6361600E-01	1.5903934E-01
6.5373160E+15	3.3085775E+36	1.8551000E+00	2.9424596E-04	0.0000000E+00	1.1346929E-01	1.2072853E-01	2.5063481E-01	6.6130035E-02	7.5034232E-02	8.4341317E-02	1.3923406E-01	1.5042772E-01	3.5865637E-01	3.5816246E-01	2.2078288E-03	2.9692490E-01	2.9479068E-01	2.9219597E-01	1.6420825E-01	1.5963429E-01
6.5087153E+15	3.2880586E+36	1.8501000E+00	2.8297544E-04	0.0000000E+00	1.1394337E-01	1.2109316E-01	2.5100222E-01	6.5752009E-02	7.4559642E-02	8.3761982E-02	1.3938610E-01	1.5050152E-01	3.5768690E-01	3.5719432E-01	2.9193883E-03	2.9742610E-01	2.9529393E-01	2.9270053E-01	1.6480433E-01	1.6023310E-01
6.4801724E+15	3.2676065E+36	1.8451000E+00	2.7189504E-04	0.0000000E+00	1.1442243E-01	1.2146098E-01	2.5137113E-01	6.5371729E-02	7.4081660E-02	8.3178071E-02	1.3953922E-01	1.5057479E-01	3.5671109E-01	3.5621985E-01	3.6356068E-03	2.9793057E-01	2.9580048E-01	2.9320840E-01	1.6540432E-01	1.6083582E-01
6.4516869E+15	3.2472216E+36	1.8401000E+00	2.6100740E-04	0.0000000E+00	1.1490656E-01	1.2183204E-01	2.5174154E-01	6.4989167E-02	7.3600242E-02	8.2589525E-02	1.3969341E-01	1.5064752E-01	3.5572881E-01	3.5523893E-01	4.3565664E-03	2.9843839E-01	2.9631038E-01	2.9371963E-01	1.6600828E-01	1.6144254E-01
6.4232590E+15	3.2269038E+36	1.8351000E+00	2.5031515E-04	0.0000000E+00	1.1539584E-01	1.2220640E-01	2.5211346E-01	6.4604299E-02	7.3115343E-02	8.1996283E-02	1.3984870E-01	1.5071967E-01	3.5473996E-01	3.5425144E-01	5.0823503E-03	2.9894960E-01	2.9682369E-01	2.9423428E-01	1.6661628E-01	1.6205331E-01
6.3948883E+15	3.2066534E+36	1.8301000E+00	2.3982094E-04	0.0000000E+00	1.1589037E-01	1.2258410E-01	2.5248689E-01	6.4217097E-02	7.2626919E-02	8.1398284E-02	1.4000510E-01	1.5079123E-01	3.5374443E-01	3.5325728E-01	5.8130434E-03	2.9946427E-01	2.9734048E-01	2.9475241E-01	1.6722839E-01	1.6266822E-01
6.3665749E+15	3.1864705E+36	1.8251000E+00	2.2952740E-04	0.0000000E+00	1.1639024E-01	1.2296518E-01	2.5286183E-01	6.3827534E-02	7.2134925E-02	8.0795465E-02	1.4016264E-01	1.5086218E-01	3.5274208E-01	3.5225631E-01	6.5487325E-03	2.9998246E-01	2.9786080E-01	2.9527409E-01	1.6784469E-01	1.6328733E-01
6.3383185E+15	3.1663554E+36	1.8201000E+00	2.1943715E-04	0.0000000E+00	1.1689554E-01	1.2334971E-01	2.5323829E-01	6.3435583E-02	7.1639314E-02	8.0187764E-02	1.4032133E-01	1.5093248E-01	3.5173281E-01	3.5124843E-01	7.2895060E-03	3.0050423E-01	2.9838471E-01	2.9579937E-01	1.6846525E-01	1.6391072E-01
6.3101189E+15	3.1463081E+36	1.8151000E+00	2.0955281E-04	0.0000000E+00	1.1740635E-01	1.2373772E-01	2.5361625E-01	6.3041216E-02	7.1140041E-02	7.9575117E-02	1.4048118E-01	1.5100212E-01	3.5071649E-01	3.5023351E-01	8.0354547E-03	3.0102965E-01	2.9891228E-01	2.9632832E-01	1.6909015E-01	1.6453847E-01
6.2819762E+15	3.1263289E+36	1.8101000E+00	1.9987698E-04	0.0000000E+00	1.1792279E-01	1.2412928E-01	2.5399573E-01	6.2644405E-02	7.0637058E-02	7.8957459E-02	1.4064221E-01	1.5107107E-01	3.4969299E-01	3.4921142E-01	8.7866715E-03	3.0155877E-01	2.9944359E-01	2.9686100E-01	1.6971945E-01	1.6517064E-01
6.2538900E+15	3.1064180E+36	1.8051000E+00	1.9041220E-04	0.0000000E+00	1.1844494E-01	1.2452443E-01	2.5437671E-01	6.2245121E-02	7.0130317E-02	7.8334725E-02	1.4080445E-01	1.5113931E-01	3.4866218E-01	3.4818203E-01	9.5432515E-03	3.0209168E-01	2.9997868E-01	2.9739749E-01	1.7035325E-01	1.6580733E-01
6.2258603E+15	3.0865755E+36	1.8001000E+00	1.8116102E-04	0.0000000E+00	1.1897290E-01	1.2492323E-01	2.5475921E-01	6.1843337E-02	6.9619769E-02	7.7706848E-02	1.4096790E-01	1.5120679E-01	3.4762394E-01	3.4714521E-01	1.0305293E-02	3.0262843E-01	3.0051764E-01	2.9793785E-01	1.7099163E-01	1.6644862E-01
6.1978868E+15	3.0668016E+36	1.7951000E+00	1.7212594E-04	0.0000000E+00	1.1950679E-01	1.2532574E-01	2.5514322E-01	6.1439021E-02	6.9105363E-02	7.7073760E-02	1.4113260E-01	1.5127351E-01	3.4657811E-01	3.4610083E-01	1.1072895E-02	3.0316910E-01	3.0106052E-01	2.9848216E-01	1.7163466E-01	1.6709459E-01
6.1699695E+15	3.0470966E+36	1.7901000E+00	1.6330939E-04	0.0000000E+00	1.2004670E-01	1.2573200E-01	2.5552873E-01	6.1032145E-02	6.8587051E-02	7.6435391E-02	1.4129856E-01	1.5133942E-01	3.4552457E-01	3.4504874E-01	1.1846161E-02	3.0371375E-01	3.0160742E-01	2.9903048E-01	1.7228244E-01	1.6774532E-01
6.1421082E+15	3.0274607E+36	1.7851000E+00	1.5471379E-04	0.0000000E+00	1.2059274E-01	1.2614209E-01	2.5591575E-01	6.0622677E-02	6.8064779E-02	7.5791673E-02	1.4146580E-01	1.5140449E-01	3.4446317E-01	3.4398880E-01	1.2625198E-02	3.0426248E-01	3.0215840E-01	2.9958289E-01	1.7293505E-01	1.6840091E-01
6.1143027E+15	3.0078939E+36	1.7801000E+00	1.4634146E-04	0.0000000E+00	1.2114503E-01	1.2655605E-01	2.5630427E-01	6.0210588E-02	6.7538496E-02	7.5142533E-02	1.4163434E-01	1.5146870E-01	3.4339375E-01	3.4292086E-01	1.3410114E-02	3.0481534E-01	3.0271353E-01	3.0013947E-01	1.7359258E-01	1.6906145E-01
6.0865528E+15	2.9883967E+36	1.7751000E+00	1.3819469E-04	0.0000000E+00	1.2170368E-01	1.2697394E-01	2.5669429E-01	5.9795844E-02	6.7008148E-02	7.4487899E-02	1.4180419E-01	1.5153200E-01	3.4231618E-01	3.4184477E-01	1.4201021E-02	3.0537242E-01	3.0327290E-01	3.0070030E-01	1.7425514E-01	1.6972703E-01
6.0588583E+15	2.9689691E+36	1.7701000E+00	1.3027568E-04	0.0000000E+00	1.2226880E-01	1.2739584E-01	2.5708580E-01	5.9378414E-02	6.6473679E-02	7.3827697E-02	1.4197540E-01	1.5159438E-01	3.4123028E-01	3.4076037E-01	1.4998034E-02	3.0593380E-01	3.0383659E-01	3.0126546E-01	1.7492281E-01	1.7039774E-01
