      6    418    279          Itext Imax Icore

	BM165 WITH hyperons Bednarek et al. A&A 2012

   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0
  g/cm3	 dyne/cm2	   #/fm3	  [A_cell]	   [A_ion]	    [Z]													

5.8277716E+14	5.4080314E+34	3.2707915E-01	8.2715811E-02	4.5178561E-02	8.7210563E-01	1.2789437E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.4742379E-01	5.7593440E-01	6.8204456E-01	7.8136567E-01	0.0000000E+00	0.0000000E+00	8.5769661E-01	0.0000000E+00
5.7786605E+14	5.2904187E+34	3.2457822E-01	8.2494713E-02	4.4825564E-02	8.7267972E-01	1.2732028E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.4898865E-01	5.7676413E-01	6.8325712E-01	7.8218520E-01	0.0000000E+00	0.0000000E+00	8.5822771E-01	0.0000000E+00
5.7298930E+14	5.1747875E+34	3.2208973E-01	8.2271655E-02	4.4470383E-02	8.7325796E-01	1.2674204E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.5057370E-01	5.7761338E-01	6.8447725E-01	7.8300983E-01	0.0000000E+00	0.0000000E+00	8.5876208E-01	0.0000000E+00
5.6814673E+14	5.0611227E+34	3.1961368E-01	8.2046657E-02	4.4113048E-02	8.7384030E-01	1.2615970E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.5217944E-01	5.7848301E-01	6.8570499E-01	7.8383962E-01	0.0000000E+00	0.0000000E+00	8.5929983E-01	0.0000000E+00
5.6333815E+14	4.9494084E+34	3.1715007E-01	8.1819741E-02	4.3753585E-02	8.7442667E-01	1.2557333E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.5380531E-01	5.7937225E-01	6.8694019E-01	7.8467446E-01	0.0000000E+00	0.0000000E+00	8.5984076E-01	0.0000000E+00
5.5856339E+14	4.8396287E+34	3.1469890E-01	8.1590930E-02	4.3392024E-02	8.7501705E-01	1.2498295E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.5545161E-01	5.8028171E-01	6.8818284E-01	7.8551431E-01	0.0000000E+00	0.0000000E+00	8.6038504E-01	0.0000000E+00
5.5382225E+14	4.7317674E+34	3.1226018E-01	8.1360246E-02	4.3028394E-02	8.7561136E-01	1.2438864E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.5711800E-01	5.8121098E-01	6.8943283E-01	7.8635912E-01	0.0000000E+00	0.0000000E+00	8.6093248E-01	0.0000000E+00
5.4911455E+14	4.6258079E+34	3.0983390E-01	8.1127712E-02	4.2662725E-02	8.7620956E-01	1.2379044E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.5880446E-01	5.8216013E-01	6.9069009E-01	7.8720881E-01	0.0000000E+00	0.0000000E+00	8.6148315E-01	0.0000000E+00
5.4444011E+14	4.5217332E+34	3.0742007E-01	8.0893351E-02	4.2295048E-02	8.7681160E-01	1.2318840E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6051101E-01	5.8312940E-01	6.9195458E-01	7.8806347E-01	0.0000000E+00	0.0000000E+00	8.6203696E-01	0.0000000E+00
5.3979873E+14	4.4195263E+34	3.0501869E-01	8.0657188E-02	4.1925395E-02	8.7741742E-01	1.2258258E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6223716E-01	5.8411808E-01	6.9322614E-01	7.8892283E-01	0.0000000E+00	0.0000000E+00	8.6259383E-01	0.0000000E+00
5.3519024E+14	4.3191696E+34	3.0262976E-01	8.0419246E-02	4.1553796E-02	8.7802696E-01	1.2197304E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6398340E-01	5.8512718E-01	6.9450479E-01	7.8978702E-01	0.0000000E+00	0.0000000E+00	8.6315384E-01	0.0000000E+00
5.3061445E+14	4.2206455E+34	3.0025327E-01	8.0179550E-02	4.1180285E-02	8.7864017E-01	1.2135983E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6574905E-01	5.8615570E-01	6.9579035E-01	7.9065591E-01	0.0000000E+00	0.0000000E+00	8.6371686E-01	0.0000000E+00
5.2607117E+14	4.1239358E+34	2.9788923E-01	7.9938125E-02	4.0804893E-02	8.7925698E-01	1.2074302E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6753414E-01	5.8720387E-01	6.9708276E-01	7.9152939E-01	0.0000000E+00	0.0000000E+00	8.6428291E-01	0.0000000E+00
5.2156022E+14	4.0290224E+34	2.9553763E-01	7.9694995E-02	4.0427655E-02	8.7987735E-01	1.2012265E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6933871E-01	5.8827201E-01	6.9838195E-01	7.9240745E-01	0.0000000E+00	0.0000000E+00	8.6485192E-01	0.0000000E+00
5.1708142E+14	3.9358867E+34	2.9319847E-01	7.9450186E-02	4.0048603E-02	8.8050121E-01	1.1949879E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7116230E-01	5.8935940E-01	6.9968779E-01	7.9329001E-01	0.0000000E+00	0.0000000E+00	8.6542380E-01	0.0000000E+00
5.1263456E+14	3.8445099E+34	2.9087175E-01	7.9203722E-02	3.9667771E-02	8.8112851E-01	1.1887149E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7300491E-01	5.9046635E-01	7.0100019E-01	7.9417703E-01	0.0000000E+00	0.0000000E+00	8.6599862E-01	0.0000000E+00
5.0821948E+14	3.7548732E+34	2.8855745E-01	7.8955628E-02	3.9285194E-02	8.8175918E-01	1.1824082E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7486647E-01	5.9159293E-01	7.0231906E-01	7.9506841E-01	0.0000000E+00	0.0000000E+00	8.6657626E-01	0.0000000E+00
5.0383598E+14	3.6669571E+34	2.8625558E-01	7.8705929E-02	3.8900905E-02	8.8239317E-01	1.1760683E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7674658E-01	5.9273858E-01	7.0364429E-01	7.9596402E-01	0.0000000E+00	0.0000000E+00	8.6715664E-01	0.0000000E+00
4.9948387E+14	3.5807424E+34	2.8396613E-01	7.8454651E-02	3.8514940E-02	8.8303041E-01	1.1696959E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7864510E-01	5.9390329E-01	7.0497575E-01	7.9686390E-01	0.0000000E+00	0.0000000E+00	8.6773978E-01	0.0000000E+00
4.9516298E+14	3.4962094E+34	2.8168909E-01	7.8201817E-02	3.8127332E-02	8.8367085E-01	1.1632915E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8056207E-01	5.9508755E-01	7.0631337E-01	7.9776800E-01	0.0000000E+00	0.0000000E+00	8.6832562E-01	0.0000000E+00
4.9087310E+14	3.4133382E+34	2.7942446E-01	7.7947452E-02	3.7738117E-02	8.8431443E-01	1.1568557E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8249704E-01	5.9629059E-01	7.0765700E-01	7.9867607E-01	0.0000000E+00	0.0000000E+00	8.6891412E-01	0.0000000E+00
4.8661407E+14	3.3321090E+34	2.7717221E-01	7.7691580E-02	3.7347330E-02	8.8496109E-01	1.1503891E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8444981E-01	5.9751230E-01	7.0900656E-01	7.9958815E-01	0.0000000E+00	0.0000000E+00	8.6950517E-01	0.0000000E+00
4.8238568E+14	3.2525015E+34	2.7493235E-01	7.7434226E-02	3.6955006E-02	8.8561077E-01	1.1438923E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8642024E-01	5.9875276E-01	7.1036191E-01	8.0050418E-01	0.0000000E+00	0.0000000E+00	8.7009876E-01	0.0000000E+00
4.7818775E+14	3.1744954E+34	2.7270487E-01	7.7175412E-02	3.6561179E-02	8.8626341E-01	1.1373659E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8840820E-01	6.0001210E-01	7.1172293E-01	8.0142404E-01	0.0000000E+00	0.0000000E+00	8.7069486E-01	0.0000000E+00
4.7402009E+14	3.0980702E+34	2.7048974E-01	7.6915162E-02	3.6165885E-02	8.8691895E-01	1.1308105E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9041332E-01	6.0128974E-01	7.1308950E-01	8.0234767E-01	0.0000000E+00	0.0000000E+00	8.7129337E-01	0.0000000E+00
4.6988253E+14	3.0232055E+34	2.6828696E-01	7.6653498E-02	3.5769159E-02	8.8757734E-01	1.1242266E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9243538E-01	6.0258554E-01	7.1446152E-01	8.0327498E-01	0.0000000E+00	0.0000000E+00	8.7189424E-01	0.0000000E+00
4.6577486E+14	2.9498804E+34	2.6609652E-01	7.6390442E-02	3.5371036E-02	8.8823852E-01	1.1176148E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9447414E-01	6.0389939E-01	7.1583886E-01	8.0420589E-01	0.0000000E+00	0.0000000E+00	8.7249750E-01	0.0000000E+00
4.6169690E+14	2.8780742E+34	2.6391839E-01	7.6126017E-02	3.4971551E-02	8.8890243E-01	1.1109757E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9652942E-01	6.0523133E-01	7.1722137E-01	8.0514025E-01	0.0000000E+00	0.0000000E+00	8.7310296E-01	0.0000000E+00
4.5764846E+14	2.8077661E+34	2.6175257E-01	7.5860241E-02	3.4570739E-02	8.8956902E-01	1.1043098E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9860095E-01	6.0658119E-01	7.1860892E-01	8.0607800E-01	0.0000000E+00	0.0000000E+00	8.7371069E-01	0.0000000E+00
4.5362936E+14	2.7389349E+34	2.5959904E-01	7.5593137E-02	3.4168634E-02	8.9023823E-01	1.0976177E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0068845E-01	6.0794860E-01	7.2000140E-01	8.0701916E-01	0.0000000E+00	0.0000000E+00	8.7432056E-01	0.0000000E+00
4.4963941E+14	2.6715598E+34	2.5745778E-01	7.5324723E-02	3.3765272E-02	8.9091000E-01	1.0909000E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0279164E-01	6.0933338E-01	7.2139869E-01	8.0796356E-01	0.0000000E+00	0.0000000E+00	8.7493252E-01	0.0000000E+00
4.4567842E+14	2.6056196E+34	2.5532877E-01	7.5055019E-02	3.3360687E-02	8.9158429E-01	1.0841571E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0491028E-01	6.1073535E-01	7.2280064E-01	8.0891103E-01	0.0000000E+00	0.0000000E+00	8.7554652E-01	0.0000000E+00
4.4174621E+14	2.5410931E+34	2.5321199E-01	7.4784041E-02	3.2954913E-02	8.9226105E-01	1.0773895E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0704409E-01	6.1215433E-01	7.2420714E-01	8.0986166E-01	0.0000000E+00	0.0000000E+00	8.7616253E-01	0.0000000E+00
4.3784258E+14	2.4779593E+34	2.5110742E-01	7.4511808E-02	3.2547985E-02	8.9294021E-01	1.0705979E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0919280E-01	6.1359014E-01	7.2561804E-01	8.1081520E-01	0.0000000E+00	0.0000000E+00	8.7678049E-01	0.0000000E+00
4.3396736E+14	2.4161969E+34	2.4901504E-01	7.4238335E-02	3.2139936E-02	8.9362173E-01	1.0637827E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1135613E-01	6.1504256E-01	7.2703320E-01	8.1177164E-01	0.0000000E+00	0.0000000E+00	8.7740027E-01	0.0000000E+00
4.3012035E+14	2.3557848E+34	2.4693483E-01	7.3963638E-02	3.1730802E-02	8.9430556E-01	1.0569444E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1353380E-01	6.1651155E-01	7.2845246E-01	8.1273085E-01	0.0000000E+00	0.0000000E+00	8.7802183E-01	0.0000000E+00
4.2630137E+14	2.2967018E+34	2.4486677E-01	7.3687731E-02	3.1320616E-02	8.9499165E-01	1.0500835E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1572550E-01	6.1799676E-01	7.2987569E-01	8.1369278E-01	0.0000000E+00	0.0000000E+00	8.7864519E-01	0.0000000E+00
4.2251023E+14	2.2389268E+34	2.4281083E-01	7.3410628E-02	3.0909411E-02	8.9567996E-01	1.0432004E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1793096E-01	6.1949792E-01	7.3130278E-01	8.1465731E-01	0.0000000E+00	0.0000000E+00	8.7927022E-01	0.0000000E+00
4.1874674E+14	2.1824386E+34	2.4076698E-01	7.3132341E-02	3.0497222E-02	8.9637044E-01	1.0362956E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2014986E-01	6.2101483E-01	7.3273359E-01	8.1562431E-01	0.0000000E+00	0.0000000E+00	8.7989687E-01	0.0000000E+00
4.1501073E+14	2.1272162E+34	2.3873521E-01	7.2852882E-02	3.0084081E-02	8.9706304E-01	1.0293696E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2238194E-01	6.2254727E-01	7.3416797E-01	8.1659373E-01	0.0000000E+00	0.0000000E+00	8.8052507E-01	0.0000000E+00
4.1130201E+14	2.0732386E+34	2.3671548E-01	7.2572262E-02	2.9670023E-02	8.9775772E-01	1.0224228E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2462687E-01	6.2409499E-01	7.3560577E-01	8.1756549E-01	0.0000000E+00	0.0000000E+00	8.8115481E-01	0.0000000E+00
4.0762040E+14	2.0204848E+34	2.3470778E-01	7.2290489E-02	2.9255081E-02	8.9845443E-01	1.0154557E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2688437E-01	6.2565776E-01	7.3704688E-01	8.1853950E-01	0.0000000E+00	0.0000000E+00	8.8178595E-01	0.0000000E+00
4.0396570E+14	1.9689340E+34	2.3271206E-01	7.2007571E-02	2.8839288E-02	8.9915314E-01	1.0084686E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2915411E-01	6.2723535E-01	7.3849114E-01	8.1951560E-01	0.0000000E+00	0.0000000E+00	8.8241848E-01	0.0000000E+00
4.0033774E+14	1.9185653E+34	2.3072830E-01	7.1723518E-02	2.8422678E-02	8.9985380E-01	1.0014620E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3143581E-01	6.2882750E-01	7.3993841E-01	8.2049375E-01	0.0000000E+00	0.0000000E+00	8.8305236E-01	0.0000000E+00
3.9673634E+14	1.8693581E+34	2.2875648E-01	7.1438333E-02	2.8005284E-02	9.0055638E-01	9.9443617E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3372915E-01	6.3043397E-01	7.4138856E-01	8.2147387E-01	0.0000000E+00	0.0000000E+00	8.8368747E-01	0.0000000E+00
3.9316132E+14	1.8212919E+34	2.2679656E-01	7.1152022E-02	2.7587140E-02	9.0126084E-01	9.8739163E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3603382E-01	6.3205451E-01	7.4284144E-01	8.2245583E-01	0.0000000E+00	0.0000000E+00	8.8432378E-01	0.0000000E+00
3.8961249E+14	1.7743461E+34	2.2484851E-01	7.0864590E-02	2.7168279E-02	9.0196713E-01	9.8032870E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3834951E-01	6.3368886E-01	7.4429691E-01	8.2343951E-01	0.0000000E+00	0.0000000E+00	8.8496122E-01	0.0000000E+00
3.8608969E+14	1.7285005E+34	2.2291230E-01	7.0576039E-02	2.6748736E-02	9.0267522E-01	9.7324775E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4067593E-01	6.3533675E-01	7.4575485E-01	8.2442484E-01	0.0000000E+00	0.0000000E+00	8.8559973E-01	0.0000000E+00
3.8259271E+14	1.6837348E+34	2.2098791E-01	7.0286371E-02	2.6328544E-02	9.0338509E-01	9.6614915E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4301274E-01	6.3699793E-01	7.4721510E-01	8.2541172E-01	0.0000000E+00	0.0000000E+00	8.8623930E-01	0.0000000E+00
3.7912141E+14	1.6400289E+34	2.1907529E-01	6.9995586E-02	2.5907737E-02	9.0409668E-01	9.5903323E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4535953E-01	6.3867224E-01	7.4867745E-01	8.2640009E-01	0.0000000E+00	0.0000000E+00	8.8687977E-01	0.0000000E+00
3.7567558E+14	1.5973630E+34	2.1717442E-01	6.9703683E-02	2.5486351E-02	9.0480997E-01	9.5190034E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4771606E-01	6.4035930E-01	7.5014180E-01	8.2738984E-01	0.0000000E+00	0.0000000E+00	8.8752113E-01	0.0000000E+00
3.7225507E+14	1.5557174E+34	2.1528525E-01	6.9410661E-02	2.5064421E-02	9.0552492E-01	9.4475082E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5008202E-01	6.4205885E-01	7.5160805E-01	8.2838080E-01	0.0000000E+00	0.0000000E+00	8.8816330E-01	0.0000000E+00
3.6885969E+14	1.5150724E+34	2.1340777E-01	6.9116517E-02	2.4641981E-02	9.0624150E-01	9.3758498E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5245713E-01	6.4377062E-01	7.5307606E-01	8.2937298E-01	0.0000000E+00	0.0000000E+00	8.8880624E-01	0.0000000E+00
3.6548928E+14	1.4754086E+34	2.1154193E-01	6.8821247E-02	2.4219068E-02	9.0695968E-01	9.3040316E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5484107E-01	6.4549433E-01	7.5454569E-01	8.3036623E-01	0.0000000E+00	0.0000000E+00	8.8944989E-01	0.0000000E+00
3.6214365E+14	1.4367069E+34	2.0968770E-01	6.8524846E-02	2.3795720E-02	9.0767943E-01	9.2320566E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5723355E-01	6.4722971E-01	7.5601682E-01	8.3136048E-01	0.0000000E+00	0.0000000E+00	8.9009420E-01	0.0000000E+00
3.5882265E+14	1.3989481E+34	2.0784504E-01	6.8227308E-02	2.3371972E-02	9.0840072E-01	9.1599280E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5963428E-01	6.4897649E-01	7.5748932E-01	8.3235568E-01	0.0000000E+00	0.0000000E+00	8.9073910E-01	0.0000000E+00
3.5552610E+14	1.3621135E+34	2.0601392E-01	6.7928626E-02	2.2947864E-02	9.0912351E-01	9.0876490E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6204292E-01	6.5073440E-01	7.5896306E-01	8.3335173E-01	0.0000000E+00	0.0000000E+00	8.9138452E-01	0.0000000E+00
3.5225384E+14	1.3261844E+34	2.0419431E-01	6.7628790E-02	2.2523435E-02	9.0984778E-01	9.0152225E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6445876E-01	6.5250324E-01	7.6043762E-01	8.3434836E-01	0.0000000E+00	0.0000000E+00	8.9203036E-01	0.0000000E+00
3.4900569E+14	1.2911423E+34	2.0238616E-01	6.7327792E-02	2.2098724E-02	9.1057348E-01	8.9426517E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6688190E-01	6.5428262E-01	7.6191315E-01	8.3534563E-01	0.0000000E+00	0.0000000E+00	8.9267660E-01	0.0000000E+00
3.4578150E+14	1.2569690E+34	2.0058945E-01	6.7025622E-02	2.1673774E-02	9.1130060E-01	8.8699396E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6931207E-01	6.5607229E-01	7.6338953E-01	8.3634340E-01	0.0000000E+00	0.0000000E+00	8.9332323E-01	0.0000000E+00
3.4258111E+14	1.2236465E+34	1.9880413E-01	6.6722268E-02	2.1248627E-02	9.1202911E-01	8.7970894E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7174899E-01	6.5787197E-01	7.6486664E-01	8.3734173E-01	0.0000000E+00	0.0000000E+00	8.9397015E-01	0.0000000E+00
3.3940434E+14	1.1911570E+34	1.9703017E-01	6.6417717E-02	2.0823325E-02	9.1275896E-01	8.7241042E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7419228E-01	6.5968140E-01	7.6634431E-01	8.3834043E-01	0.0000000E+00	0.0000000E+00	8.9461728E-01	0.0000000E+00
3.3625104E+14	1.1594828E+34	1.9526753E-01	6.6111956E-02	2.0397916E-02	9.1349013E-01	8.6509872E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7664106E-01	6.6150026E-01	7.6782207E-01	8.3933919E-01	0.0000000E+00	0.0000000E+00	8.9526451E-01	0.0000000E+00
3.3312105E+14	1.1286067E+34	1.9351618E-01	6.5804971E-02	1.9972445E-02	9.1422258E-01	8.5777415E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7909570E-01	6.6332830E-01	7.6930018E-01	8.4033817E-01	0.0000000E+00	0.0000000E+00	8.9591189E-01	0.0000000E+00
3.3001422E+14	1.0985114E+34	1.9177608E-01	6.5496746E-02	1.9546961E-02	9.1495629E-01	8.5043707E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8155594E-01	6.6516524E-01	7.7077854E-01	8.4133734E-01	0.0000000E+00	0.0000000E+00	8.9655937E-01	0.0000000E+00
3.2693039E+14	1.0691801E+34	1.9004719E-01	6.5187266E-02	1.9121515E-02	9.1569122E-01	8.4308780E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8402138E-01	6.6701082E-01	7.7225695E-01	8.4233654E-01	0.0000000E+00	0.0000000E+00	8.9720686E-01	0.0000000E+00
3.2386941E+14	1.0405961E+34	1.8832948E-01	6.4876512E-02	1.8696158E-02	9.1642733E-01	8.3572671E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8649094E-01	6.6886462E-01	7.7373486E-01	8.4333541E-01	0.0000000E+00	0.0000000E+00	8.9785414E-01	0.0000000E+00
3.2083112E+14	1.0127429E+34	1.8662291E-01	6.4564468E-02	1.8270947E-02	9.1716459E-01	8.2835415E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8896530E-01	6.7072650E-01	7.7521268E-01	8.4433420E-01	0.0000000E+00	0.0000000E+00	8.9850140E-01	0.0000000E+00
3.1781538E+14	9.8560436E+33	1.8492745E-01	6.4251114E-02	1.7845937E-02	9.1790295E-01	8.2097051E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9144422E-01	6.7259622E-01	7.7669033E-01	8.4533285E-01	0.0000000E+00	0.0000000E+00	8.9914853E-01	0.0000000E+00
3.1482204E+14	9.5916443E+33	1.8324305E-01	6.3936430E-02	1.7421188E-02	9.1864238E-01	8.1357618E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9392637E-01	6.7447328E-01	7.7816707E-01	8.4633097E-01	0.0000000E+00	0.0000000E+00	8.9979531E-01	0.0000000E+00
3.1185096E+14	9.3340741E+33	1.8156968E-01	6.3620397E-02	1.6996763E-02	9.1938284E-01	8.0617160E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9641219E-01	6.7635755E-01	7.7964322E-01	8.4732861E-01	0.0000000E+00	0.0000000E+00	9.0044181E-01	0.0000000E+00
3.0890198E+14	9.0831780E+33	1.7990730E-01	6.3302993E-02	1.6572725E-02	9.2012428E-01	7.9875718E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9890182E-01	6.7824885E-01	7.8111888E-01	8.4832596E-01	0.0000000E+00	0.0000000E+00	9.0108810E-01	0.0000000E+00
3.0597498E+14	8.8388035E+33	1.7825589E-01	6.2984195E-02	1.6149145E-02	9.2086666E-01	7.9133340E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.0139377E-01	6.8014661E-01	7.8259327E-01	8.4932242E-01	0.0000000E+00	0.0000000E+00	9.0173384E-01	0.0000000E+00
