      6    418    279          Itext Imax Icore

	BM165 without hyperons Bednarek et al. A&A 2012

   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0
  g/cm3	 dyne/cm2	   #/fm3	  [A_cell]	   [A_ion]	    [Z]													
																		
5.3061445E+14	4.2206455E+34	3.0025327E-01	8.0256942E-02	4.1242238E-02	8.7850077E-01	1.2149919E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6574905E-01	5.8615570E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
5.2607117E+14	4.1239358E+34	2.9788923E-01	8.0016539E-02	4.0867536E-02	8.7911587E-01	1.2088409E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6753414E-01	5.8720387E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
5.2156022E+14	4.0290224E+34	2.9553763E-01	7.9774440E-02	4.0490989E-02	8.7973452E-01	1.2026544E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6933871E-01	5.8827201E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
5.1708142E+14	3.9358867E+34	2.9319847E-01	7.9530671E-02	4.0112630E-02	8.8035665E-01	1.1964331E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7116230E-01	5.8935940E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
5.1263456E+14	3.8445099E+34	2.9087175E-01	7.9285256E-02	3.9732493E-02	8.8098220E-01	1.1901776E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7300491E-01	5.9046635E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
5.0821948E+14	3.7548732E+34	2.8855745E-01	7.9038219E-02	3.9350612E-02	8.8161111E-01	1.1838884E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7486647E-01	5.9159293E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
5.0383598E+14	3.6669571E+34	2.8625558E-01	7.8789585E-02	3.8967019E-02	8.8224334E-01	1.1775662E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7674658E-01	5.9273858E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.9948387E+14	3.5807424E+34	2.8396613E-01	7.8539380E-02	3.8581751E-02	8.8287881E-01	1.1712114E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.7864510E-01	5.9390329E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.9516298E+14	3.4962094E+34	2.8168909E-01	7.8287626E-02	3.8194840E-02	8.8351747E-01	1.1648248E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8056207E-01	5.9508755E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.9087310E+14	3.4133382E+34	2.7942446E-01	7.8034349E-02	3.7806321E-02	8.8415927E-01	1.1584069E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8249704E-01	5.9629059E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.8661407E+14	3.3321090E+34	2.7717221E-01	7.7779572E-02	3.7416229E-02	8.8480414E-01	1.1519582E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8444981E-01	5.9751230E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.8238568E+14	3.2525015E+34	2.7493235E-01	7.7523319E-02	3.7024598E-02	8.8545202E-01	1.1454793E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8642024E-01	5.9875276E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.7818775E+14	3.1744954E+34	2.7270487E-01	7.7265612E-02	3.6631463E-02	8.8610286E-01	1.1389709E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8840820E-01	6.0001210E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.7402009E+14	3.0980702E+34	2.7048974E-01	7.7006475E-02	3.6236858E-02	8.8675660E-01	1.1324335E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9041332E-01	6.0128974E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.6988253E+14	3.0232055E+34	2.6828696E-01	7.6745929E-02	3.5840819E-02	8.8741318E-01	1.1258677E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9243538E-01	6.0258554E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.6577486E+14	2.9498804E+34	2.6609652E-01	7.6483996E-02	3.5443378E-02	8.8807255E-01	1.1192739E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9447414E-01	6.0389939E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.6169690E+14	2.8780742E+34	2.6391839E-01	7.6220698E-02	3.5044572E-02	8.8873466E-01	1.1126529E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9652942E-01	6.0523133E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.5764846E+14	2.8077661E+34	2.6175257E-01	7.5956054E-02	3.4644435E-02	8.8939944E-01	1.1060051E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.9860095E-01	6.0658119E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.5362936E+14	2.7389349E+34	2.5959904E-01	7.5690084E-02	3.4243000E-02	8.9006684E-01	1.0993310E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0068845E-01	6.0794860E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.4963941E+14	2.6715598E+34	2.5745778E-01	7.5422808E-02	3.3840302E-02	8.9073681E-01	1.0926313E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0279164E-01	6.0933338E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.4567842E+14	2.6056196E+34	2.5532877E-01	7.5154244E-02	3.3436374E-02	8.9140930E-01	1.0859064E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0491028E-01	6.1073535E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.4174621E+14	2.5410931E+34	2.5321199E-01	7.4884408E-02	3.3031251E-02	8.9208426E-01	1.0791568E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0704409E-01	6.1215433E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.3784258E+14	2.4779593E+34	2.5110742E-01	7.4613318E-02	3.2624967E-02	8.9276163E-01	1.0723831E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0919280E-01	6.1359014E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.3396736E+14	2.4161969E+34	2.4901504E-01	7.4340989E-02	3.2217555E-02	8.9344137E-01	1.0655857E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1135613E-01	6.1504256E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.3012035E+14	2.3557848E+34	2.4693483E-01	7.4067437E-02	3.1809048E-02	8.9412343E-01	1.0587651E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1353380E-01	6.1651155E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.2630137E+14	2.2967018E+34	2.4486677E-01	7.3792675E-02	3.1399479E-02	8.9480776E-01	1.0519218E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1572550E-01	6.1799676E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.2251023E+14	2.2389268E+34	2.4281083E-01	7.3516715E-02	3.0988882E-02	8.9549431E-01	1.0450562E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.1793096E-01	6.1949792E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.1874674E+14	2.1824386E+34	2.4076698E-01	7.3239570E-02	3.0577290E-02	8.9618305E-01	1.0381689E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2014986E-01	6.2101483E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.1501073E+14	2.1272162E+34	2.3873521E-01	7.2961250E-02	3.0164736E-02	8.9687392E-01	1.0312601E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2238194E-01	6.2254727E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.1130201E+14	2.0732386E+34	2.3671548E-01	7.2681766E-02	2.9751252E-02	8.9756688E-01	1.0243305E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2462687E-01	6.2409499E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.0762040E+14	2.0204848E+34	2.3470778E-01	7.2401125E-02	2.9336871E-02	8.9826190E-01	1.0173803E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2688437E-01	6.2565776E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.0396570E+14	1.9689340E+34	2.3271206E-01	7.2119337E-02	2.8921627E-02	8.9895893E-01	1.0104099E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2915411E-01	6.2723535E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
4.0033774E+14	1.9185653E+34	2.3072830E-01	7.1836406E-02	2.8505551E-02	8.9965794E-01	1.0034199E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3143581E-01	6.2882750E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.9673634E+14	1.8693581E+34	2.2875648E-01	7.1552339E-02	2.8088676E-02	9.0035888E-01	9.9641048E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3372915E-01	6.3043397E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.9316132E+14	1.8212919E+34	2.2679656E-01	7.1267141E-02	2.7671036E-02	9.0106171E-01	9.8938210E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3603382E-01	6.3205451E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.8961249E+14	1.7743461E+34	2.2484851E-01	7.0980813E-02	2.7252662E-02	9.0176641E-01	9.8233511E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.3834951E-01	6.3368886E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.8608969E+14	1.7285005E+34	2.2291230E-01	7.0693359E-02	2.6833589E-02	9.0247294E-01	9.7526984E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4067593E-01	6.3533675E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.8259271E+14	1.6837348E+34	2.2098791E-01	7.0404778E-02	2.6413850E-02	9.0318125E-01	9.6818666E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4301274E-01	6.3699793E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.7912141E+14	1.6400289E+34	2.1907529E-01	7.0115072E-02	2.5993477E-02	9.0389133E-01	9.6108588E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4535953E-01	6.3867224E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.7567558E+14	1.5973630E+34	2.1717442E-01	6.9824238E-02	2.5572506E-02	9.0460313E-01	9.5396784E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4771606E-01	6.4035930E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.7225507E+14	1.5557174E+34	2.1528525E-01	6.9532274E-02	2.5150970E-02	9.0531663E-01	9.4683286E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5008202E-01	6.4205885E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.6885969E+14	1.5150724E+34	2.1340777E-01	6.9239176E-02	2.4728904E-02	9.0603179E-01	9.3968123E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5245713E-01	6.4377062E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.6548928E+14	1.4754086E+34	2.1154193E-01	6.8944940E-02	2.4306344E-02	9.0674859E-01	9.3251328E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5484107E-01	6.4549433E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.6214365E+14	1.4367069E+34	2.0968770E-01	6.8649560E-02	2.3883325E-02	9.0746698E-01	9.2532930E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5723355E-01	6.4722971E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.5882265E+14	1.3989481E+34	2.0784504E-01	6.8353028E-02	2.3459884E-02	9.0818695E-01	9.1812959E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5963428E-01	6.4897649E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.5552610E+14	1.3621135E+34	2.0601392E-01	6.8055337E-02	2.3036058E-02	9.0890847E-01	9.1091444E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6204292E-01	6.5073440E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.5225384E+14	1.3261844E+34	2.0419431E-01	6.7756478E-02	2.2611887E-02	9.0963149E-01	9.0368415E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6445876E-01	6.5250324E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.4900569E+14	1.2911423E+34	2.0238616E-01	6.7456439E-02	2.2187408E-02	9.1035601E-01	8.9643900E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6688190E-01	6.5428262E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.4578150E+14	1.2569690E+34	2.0058945E-01	6.7155211E-02	2.1762664E-02	9.1108198E-01	8.8917929E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.6931207E-01	6.5607229E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.4258111E+14	1.2236465E+34	1.9880413E-01	6.6852781E-02	2.1337695E-02	9.1180937E-01	8.8190532E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7174899E-01	6.5787197E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.3940434E+14	1.1911570E+34	1.9703017E-01	6.6549136E-02	2.0912545E-02	9.1253817E-01	8.7461738E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7419228E-01	6.5968140E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.3625104E+14	1.1594828E+34	1.9526753E-01	6.6244261E-02	2.0487257E-02	9.1326832E-01	8.6731578E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7664106E-01	6.6150026E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.3312105E+14	1.1286067E+34	1.9351618E-01	6.5938141E-02	2.0061879E-02	9.1399982E-01	8.6000082E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7909570E-01	6.6332830E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.3001422E+14	1.0985114E+34	1.9177608E-01	6.5630760E-02	1.9636457E-02	9.1473262E-01	8.5267282E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8155594E-01	6.6516524E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.2693039E+14	1.0691801E+34	1.9004719E-01	6.5322102E-02	1.9211042E-02	9.1546669E-01	8.4533210E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8402138E-01	6.6701082E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.2386941E+14	1.0405961E+34	1.8832948E-01	6.5012148E-02	1.8785686E-02	9.1620200E-01	8.3797902E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8649094E-01	6.6886462E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.2083112E+14	1.0127429E+34	1.8662291E-01	6.4700879E-02	1.8360441E-02	9.1693851E-01	8.3061391E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8896530E-01	6.7072650E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.1781538E+14	9.8560436E+33	1.8492745E-01	6.4388277E-02	1.7935365E-02	9.1767618E-01	8.2323715E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9144422E-01	6.7259622E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.1482204E+14	9.5916443E+33	1.8324305E-01	6.4074320E-02	1.7510516E-02	9.1841498E-01	8.1584911E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9392637E-01	6.7447328E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.1185096E+14	9.3340741E+33	1.8156968E-01	6.3758987E-02	1.7085956E-02	9.1915487E-01	8.0845021E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9641219E-01	6.7635755E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.0890198E+14	9.0831780E+33	1.7990730E-01	6.3442257E-02	1.6661748E-02	9.1989581E-01	8.0104085E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.9890182E-01	6.7824885E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.0597498E+14	8.8388035E+33	1.7825589E-01	6.3124106E-02	1.6237960E-02	9.2063774E-01	7.9362150E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.0139377E-01	6.8014661E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.0306980E+14	8.6008004E+33	1.7661539E-01	6.2804512E-02	1.5814664E-02	9.2138063E-01	7.8619262E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.0388853E-01	6.8205073E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
3.0018632E+14	8.3690208E+33	1.7498579E-01	6.2483450E-02	1.5391932E-02	9.2212442E-01	7.7875471E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.0638645E-01	6.8396114E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.9732439E+14	8.1433196E+33	1.7336703E-01	6.2160895E-02	1.4969844E-02	9.2286906E-01	7.7130831E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.0888524E-01	6.8587693E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.9448388E+14	7.9235536E+33	1.7175909E-01	6.1836822E-02	1.4548481E-02	9.2361449E-01	7.6385399E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.1138660E-01	6.8779846E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.9166466E+14	7.7095824E+33	1.7016194E-01	6.1511205E-02	1.4127929E-02	9.2436065E-01	7.5639233E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.1388953E-01	6.8972520E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.8886661E+14	7.5012678E+33	1.6857553E-01	6.1184017E-02	1.3708280E-02	9.2510749E-01	7.4892400E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.1639324E-01	6.9165669E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.8608959E+14	7.2984741E+33	1.6699984E-01	6.0855231E-02	1.3289629E-02	9.2585492E-01	7.4144966E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.1889906E-01	6.9359326E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.8333347E+14	7.1010679E+33	1.6543482E-01	6.0524818E-02	1.2872077E-02	9.2660288E-01	7.3397005E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.2140400E-01	6.9553360E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.8059815E+14	6.9089182E+33	1.6388045E-01	6.0192750E-02	1.2455731E-02	9.2735129E-01	7.2648595E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.2391067E-01	6.9747853E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.7788349E+14	6.7218963E+33	1.6233670E-01	5.9858997E-02	1.2040702E-02	9.2810006E-01	7.1899818E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.2641663E-01	6.9942692E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
2.7518938E+14	6.5398759E+33	1.6080353E-01	5.9523531E-02	1.1627111E-02	9.2884912E-01	7.1150764E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.2892313E-01	7.0137910E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
