  6    261   200          Itext Imax Icore

     IST EOS (set B param2)+ NZD-NV crust

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

    0.12810E+16    0.24409E+36   0.67929   0.08200   0   0.91800   0.08200   0   0   0   0   1.30061   1.30061   0   0   0   0
    0.12493E+16    0.22919E+36   0.66534   0.07987   0   0.92013   0.07987   0   0   0   0   1.29422   1.29422   0   0   0   0
    0.12177E+16    0.21490E+36   0.65129   0.07774   0   0.92226   0.07774   0   0   0   0   1.28783   1.28783   0   0   0   0
    0.11862E+16    0.20120E+36   0.63714   0.07562   0   0.92438   0.07562   0   0   0   0   1.28144   1.28144   0   0   0   0
    0.11548E+16    0.18807E+36   0.62287   0.07351   0   0.92649   0.07351   0   0   0   0   1.27505   1.27505   0   0   0   0
    0.11235E+16    0.17551E+36   0.60850   0.07140   0   0.92860   0.07140   0   0   0   0   1.26866   1.26866   0   0   0   0
    0.10922E+16    0.16350E+36   0.59402   0.06931   0   0.93069   0.06931   0   0   0   0   1.26227   1.26227   0   0   0   0
    0.10611E+16    0.15204E+36   0.57942   0.06722   0   0.93278   0.06722   0   0   0   0   1.25589   1.25589   0   0   0   0
    0.10300E+16    0.14110E+36   0.56472   0.06515   0   0.93485   0.06515   0   0   0   0   1.24950   1.24950   0   0   0   0
    0.99904E+15    0.13068E+36   0.54990   0.06308   0   0.93692   0.06308   0   0   0   0   1.24311   1.24311   0   0   0   0
    0.96813E+15    0.12077E+36   0.53497   0.06103   0   0.93897   0.06103   0   0   0   0   1.23672   1.23672   0   0   0   0
    0.93728E+15    0.11135E+36   0.51993   0.05900   0   0.94100   0.05900   0   0   0   0   1.23033   1.23033   0   0   0   0
    0.90650E+15    0.10242E+36   0.50478   0.05697   0   0.94303   0.05697   0   0   0   0   1.22394   1.22394   0   0   0   0
    0.87579E+15    0.93959E+35   0.48952   0.05497   0   0.94503   0.05497   0   0   0   0   1.21755   1.21755   0   0   0   0
    0.84515E+15    0.85956E+35   0.47414   0.05298   0   0.94702   0.05298   0   0   0   0   1.21116   1.21116   0   0   0   0
    0.81457E+15    0.78399E+35   0.45866   0.05100   0   0.94900   0.05100   0   0   0   0   1.20477   1.20477   0   0   0   0
    0.78414E+15    0.71244E+35   0.44311   0.04883   0   0.95117   0.04883   0   0   0   0   1.19838   1.19838   0   0   0   0
    0.75383E+15    0.64489E+35   0.42749   0.04652   0   0.95348   0.04652   0   0   0   0   1.19199   1.19199   0   0   0   0
    0.72365E+15    0.58130E+35   0.41179   0.04411   0   0.95589   0.04411   0   0   0   0   1.18560   1.18560   0   0   0   0
    0.69360E+15    0.52160E+35   0.39603   0.04161   0   0.95839   0.04161   0   0   0   0   1.17921   1.17921   0   0   0   0
    0.66368E+15    0.46572E+35   0.38020   0.03906   0   0.96094   0.03906   0   0   0   0   1.17282   1.17282   0   0   0   0
    0.63391E+15    0.41358E+35   0.36431   0.03649   0   0.96351   0.03649   0   0   0   0   1.16643   1.16643   0   0   0   0
    0.60427E+15    0.36511E+35   0.34837   0.03391   0   0.96608   0.03392   0   0   0   0   1.16004   1.16004   0   0   0   0
    0.57478E+15    0.32022E+35   0.33237   0.03138   0   0.96862   0.03138   0   0   0   0   1.15365   1.15365   0   0   0   0
    0.54543E+15    0.27884E+35   0.31633   0.02890   0   0.97110   0.02890   0   0   0   0   1.14726   1.14726   0   0   0   0
    0.51623E+15    0.24087E+35   0.30025   0.02651   0   0.97349   0.02651   0   0   0   0   1.14087   1.14087   0   0   0   0
    0.48718E+15    0.20621E+35   0.28412   0.02422   0   0.97578   0.02422   0   0   0   0   1.13448   1.13448   0   0   0   0
    0.45828E+15    0.17475E+35   0.26797   0.02205   0   0.97795   0.02205   0   0   0   0   1.12809   1.12809   0   0   0   0
    0.42955E+15    0.14637E+35   0.25180   0.02001   0   0.97999   0.02001   0   0   0   0   1.12170   1.12170   0   0   0   0
    0.40099E+15    0.12095E+35   0.23561   0.01811   0   0.98189   0.01811   0   0   0   0   1.11531   1.11531   0   0   0   0
    0.37262E+15    0.98360E+34   0.21944   0.01634   0   0.98366   0.01634   0   0   0   0   1.10892   1.10892   0   0   0   0
    0.34448E+15    0.78470E+34   0.20329   0.01470   0   0.98530   0.01470   0   0   0   0   1.10253   1.10253   0   0   0   0
    0.31659E+15    0.61147E+34   0.18719   0.01320   0   0.98680   0.01320   0   0   0   0   1.09614   1.09614   0   0   0   0
