      6    632    492      Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
																				
   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0

4.3537057E+15	1.1713677E+36	1.8101000E+00	4.3667312E-03	5.2978585E-04	2.2313569E-01	1.8335619E-01	3.1667918E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7845968E-01	9.8369264E-02	1.5204458E-01	1.5183520E-01	7.0206643E-01	8.6378947E-01	8.6398450E-01	8.6287331E-01	1.0272324E+00	1.0265962E+00
4.3380893E+15	1.1649332E+36	1.8051000E+00	4.4133682E-03	5.4842179E-04	2.2344526E-01	1.8346526E-01	3.1660224E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7850347E-01	9.7983779E-02	1.5244434E-01	1.5223440E-01	7.0220673E-01	8.6385348E-01	8.6404877E-01	8.6293775E-01	1.0272195E+00	1.0265833E+00
4.3224927E+15	1.1585168E+36	1.8001000E+00	4.4603915E-03	5.6736128E-04	2.2375660E-01	1.8357495E-01	3.1652458E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7854720E-01	9.7596677E-02	1.5284562E-01	1.5263513E-01	7.0234757E-01	8.6391773E-01	8.6411328E-01	8.6300243E-01	1.0272067E+00	1.0265703E+00
4.3069159E+15	1.1521185E+36	1.7951000E+00	4.5078043E-03	5.8660540E-04	2.2406971E-01	1.8368527E-01	3.1644620E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7859086E-01	9.7207948E-02	1.5324843E-01	1.5303738E-01	7.0248895E-01	8.6398223E-01	8.6417804E-01	8.6306736E-01	1.0271937E+00	1.0265574E+00
4.2913589E+15	1.1457383E+36	1.7901000E+00	4.5556095E-03	6.0615530E-04	2.2438462E-01	1.8379623E-01	3.1636710E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7863447E-01	9.6817579E-02	1.5365278E-01	1.5344118E-01	7.0263087E-01	8.6404697E-01	8.6424305E-01	8.6313254E-01	1.0271808E+00	1.0265443E+00
4.2758217E+15	1.1393762E+36	1.7851000E+00	4.6038102E-03	6.2601215E-04	2.2470134E-01	1.8390783E-01	3.1628726E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7867801E-01	9.6425560E-02	1.5405869E-01	1.5384653E-01	7.0277333E-01	8.6411196E-01	8.6430831E-01	8.6319797E-01	1.0271677E+00	1.0265312E+00
4.2603043E+15	1.1330322E+36	1.7801000E+00	4.6524094E-03	6.4617719E-04	2.2501989E-01	1.8402007E-01	3.1620668E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7872148E-01	9.6031879E-02	1.5446616E-01	1.5425344E-01	7.0291634E-01	8.6417720E-01	8.6437382E-01	8.6326365E-01	1.0271547E+00	1.0265181E+00
4.2448067E+15	1.1267064E+36	1.7751000E+00	4.7014104E-03	6.6665170E-04	2.2534028E-01	1.8413295E-01	3.1612535E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7876489E-01	9.5636526E-02	1.5487521E-01	1.5466192E-01	7.0305990E-01	8.6424270E-01	8.6443958E-01	8.6332958E-01	1.0271415E+00	1.0265049E+00
4.2293289E+15	1.1203986E+36	1.7701000E+00	4.7508161E-03	6.8743702E-04	2.2566253E-01	1.8424649E-01	3.1604326E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7880823E-01	9.5239488E-02	1.5528584E-01	1.5507199E-01	7.0320402E-01	8.6430844E-01	8.6450560E-01	8.6339577E-01	1.0271283E+00	1.0264917E+00
4.2138709E+15	1.1141090E+36	1.7651000E+00	4.8006299E-03	7.0853450E-04	2.2598665E-01	1.8436067E-01	3.1596042E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7885151E-01	9.4840755E-02	1.5569806E-01	1.5548364E-01	7.0334870E-01	8.6437445E-01	8.6457188E-01	8.6346222E-01	1.0271151E+00	1.0264784E+00
4.1984327E+15	1.1078375E+36	1.7601000E+00	4.8508550E-03	7.2994558E-04	2.2631267E-01	1.8447551E-01	3.1587680E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7889471E-01	9.4440315E-02	1.5611189E-01	1.5589690E-01	7.0349394E-01	8.6444071E-01	8.6463841E-01	8.6352892E-01	1.0271018E+00	1.0264650E+00
4.1830142E+15	1.1015842E+36	1.7551000E+00	4.9014945E-03	7.5167171E-04	2.2664059E-01	1.8459101E-01	3.1579240E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7893784E-01	9.4038156E-02	1.5652733E-01	1.5631178E-01	7.0363975E-01	8.6450722E-01	8.6470520E-01	8.6359589E-01	1.0270885E+00	1.0264517E+00
4.1676156E+15	1.0953489E+36	1.7501000E+00	4.9525518E-03	7.7371438E-04	2.2697044E-01	1.8470717E-01	3.1570723E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7898090E-01	9.3634267E-02	1.5694440E-01	1.5672827E-01	7.0378613E-01	8.6457400E-01	8.6477225E-01	8.6366312E-01	1.0270751E+00	1.0264382E+00
4.1522368E+15	1.0891318E+36	1.7451000E+00	5.0040301E-03	7.9607515E-04	2.2730223E-01	1.8482399E-01	3.1562126E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7902389E-01	9.3228636E-02	1.5736311E-01	1.5714640E-01	7.0393309E-01	8.6464104E-01	8.6483957E-01	8.6373061E-01	1.0270617E+00	1.0264247E+00
4.1368777E+15	1.0829328E+36	1.7401000E+00	5.0559328E-03	8.1875560E-04	2.2763598E-01	1.8494149E-01	3.1553449E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7906680E-01	9.2821250E-02	1.5778347E-01	1.5756618E-01	7.0408062E-01	8.6470835E-01	8.6490715E-01	8.6379837E-01	1.0270482E+00	1.0264112E+00
4.1215385E+15	1.0767520E+36	1.7351000E+00	5.1082633E-03	8.4175736E-04	2.2797171E-01	1.8505965E-01	3.1544691E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7910963E-01	9.2412099E-02	1.5820549E-01	1.5798762E-01	7.0422874E-01	8.6477592E-01	8.6497500E-01	8.6386639E-01	1.0270347E+00	1.0263976E+00
4.1062190E+15	1.0705892E+36	1.7301000E+00	5.1610250E-03	8.6508209E-04	2.2830943E-01	1.8517849E-01	3.1535852E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7915239E-01	9.2001170E-02	1.5862917E-01	1.5841072E-01	7.0437744E-01	8.6484376E-01	8.6504312E-01	8.6393469E-01	1.0270211E+00	1.0263839E+00
4.0909193E+15	1.0644446E+36	1.7251000E+00	5.2142214E-03	8.8873150E-04	2.2864917E-01	1.8529802E-01	3.1526930E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7919506E-01	9.1588451E-02	1.5905454E-01	1.5883550E-01	7.0452673E-01	8.6491186E-01	8.6511150E-01	8.6400325E-01	1.0270074E+00	1.0263702E+00
4.0756394E+15	1.0583182E+36	1.7201000E+00	5.2678558E-03	9.1270733E-04	2.2899093E-01	1.8541822E-01	3.1517926E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7923766E-01	9.1173930E-02	1.5948160E-01	1.5926198E-01	7.0467662E-01	8.6498024E-01	8.6518016E-01	8.6407209E-01	1.0269937E+00	1.0263564E+00
4.0603793E+15	1.0522098E+36	1.7151000E+00	5.3219319E-03	9.3701136E-04	2.2933475E-01	1.8553911E-01	3.1508838E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7928017E-01	9.0757594E-02	1.5991037E-01	1.5969015E-01	7.0482711E-01	8.6504889E-01	8.6524910E-01	8.6414120E-01	1.0269799E+00	1.0263426E+00
4.0451390E+15	1.0461197E+36	1.7101000E+00	5.3764531E-03	9.6164543E-04	2.2968064E-01	1.8566069E-01	3.1499665E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7932259E-01	9.0339431E-02	1.6034085E-01	1.6012004E-01	7.0497819E-01	8.6511782E-01	8.6531830E-01	8.6421059E-01	1.0269661E+00	1.0263287E+00
4.0299185E+15	1.0400476E+36	1.7051000E+00	5.4314231E-03	9.8661138E-04	2.3002861E-01	1.8578296E-01	3.1490407E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7936493E-01	8.9919430E-02	1.6077307E-01	1.6055166E-01	7.0512989E-01	8.6518702E-01	8.6538779E-01	8.6428026E-01	1.0269523E+00	1.0263148E+00
4.0147177E+15	1.0339937E+36	1.7001000E+00	5.4868456E-03	1.0119111E-03	2.3037869E-01	1.8590594E-01	3.1481062E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7940718E-01	8.9497576E-02	1.6120702E-01	1.6098501E-01	7.0528219E-01	8.6525651E-01	8.6545756E-01	8.6435021E-01	1.0269383E+00	1.0263008E+00
3.9995367E+15	1.0279580E+36	1.6951000E+00	5.5427241E-03	1.0375466E-03	2.3073089E-01	1.8602961E-01	3.1471630E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7944934E-01	8.9073858E-02	1.6164272E-01	1.6142012E-01	7.0543511E-01	8.6532627E-01	8.6552761E-01	8.6442044E-01	1.0269244E+00	1.0262867E+00
3.9843755E+15	1.0219404E+36	1.6901000E+00	5.5990624E-03	1.0635197E-03	2.3108524E-01	1.8615398E-01	3.1462111E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7949140E-01	8.8648264E-02	1.6208019E-01	1.6185698E-01	7.0558865E-01	8.6539631E-01	8.6559794E-01	8.6449096E-01	1.0269103E+00	1.0262726E+00
3.9692341E+15	1.0159409E+36	1.6851000E+00	5.6558642E-03	1.0898326E-03	2.3144176E-01	1.8627907E-01	3.1452502E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7953337E-01	8.8220779E-02	1.6251943E-01	1.6229562E-01	7.0574281E-01	8.6546664E-01	8.6566856E-01	8.6456176E-01	1.0268962E+00	1.0262585E+00
3.9541125E+15	1.0099596E+36	1.6801000E+00	5.7131333E-03	1.1164873E-03	2.3180046E-01	1.8640487E-01	3.1442804E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7957525E-01	8.7791392E-02	1.6296046E-01	1.6273604E-01	7.0589760E-01	8.6553726E-01	8.6573946E-01	8.6463285E-01	1.0268821E+00	1.0262443E+00
3.9390106E+15	1.0039965E+36	1.6751000E+00	5.7708736E-03	1.1434857E-03	2.3216136E-01	1.8653138E-01	3.1433015E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7961702E-01	8.7360090E-02	1.6340329E-01	1.6317826E-01	7.0605303E-01	8.6560816E-01	8.6581066E-01	8.6470423E-01	1.0268679E+00	1.0262300E+00
3.9239285E+15	9.9805149E+35	1.6701000E+00	5.8290889E-03	1.1708302E-03	2.3252449E-01	1.8665861E-01	3.1423135E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7965869E-01	8.6926859E-02	1.6384793E-01	1.6362229E-01	7.0620908E-01	8.6567935E-01	8.6588214E-01	8.6477590E-01	1.0268536E+00	1.0262157E+00
3.9088662E+15	9.9212466E+35	1.6651000E+00	5.8877831E-03	1.1985228E-03	2.3288987E-01	1.8678656E-01	3.1413162E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7970026E-01	8.6491686E-02	1.6429440E-01	1.6406815E-01	7.0636578E-01	8.6575084E-01	8.6595392E-01	8.6484787E-01	1.0268393E+00	1.0262013E+00
3.8938237E+15	9.8621600E+35	1.6601000E+00	5.9469602E-03	1.2265657E-03	2.3325752E-01	1.8691525E-01	3.1403096E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7974172E-01	8.6054558E-02	1.6474271E-01	1.6451584E-01	7.0652313E-01	8.6582262E-01	8.6602600E-01	8.6492013E-01	1.0268249E+00	1.0261868E+00
3.8788009E+15	9.8032549E+35	1.6551000E+00	6.0066243E-03	1.2549612E-03	2.3362746E-01	1.8704466E-01	3.1392935E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7978307E-01	8.5615462E-02	1.6519287E-01	1.6496538E-01	7.0668112E-01	8.6589470E-01	8.6609837E-01	8.6499269E-01	1.0268104E+00	1.0261723E+00
3.8637979E+15	9.7445316E+35	1.6501000E+00	6.0667792E-03	1.2837116E-03	2.3399971E-01	1.8717480E-01	3.1382679E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7982431E-01	8.5174385E-02	1.6564490E-01	1.6541678E-01	7.0683977E-01	8.6596707E-01	8.6617104E-01	8.6506555E-01	1.0267959E+00	1.0261577E+00
3.8488146E+15	9.6859899E+35	1.6451000E+00	6.1274292E-03	1.3128191E-03	2.3437429E-01	1.8730569E-01	3.1372328E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7986544E-01	8.4731313E-02	1.6609880E-01	1.6587006E-01	7.0699908E-01	8.6603975E-01	8.6624402E-01	8.6513872E-01	1.0267814E+00	1.0261431E+00
3.8338512E+15	9.6276299E+35	1.6401000E+00	6.1885784E-03	1.3422862E-03	2.3475122E-01	1.8743731E-01	3.1361879E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7990645E-01	8.4286232E-02	1.6655459E-01	1.6632523E-01	7.0715905E-01	8.6611273E-01	8.6631730E-01	8.6521219E-01	1.0267667E+00	1.0261284E+00
3.8189075E+15	9.5694516E+35	1.6351000E+00	6.2502310E-03	1.3721151E-03	2.3513054E-01	1.8756968E-01	3.1351331E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7994734E-01	8.3839129E-02	1.6701229E-01	1.6678229E-01	7.0731969E-01	8.6618601E-01	8.6639088E-01	8.6528597E-01	1.0267520E+00	1.0261137E+00
3.8039835E+15	9.5114550E+35	1.6301000E+00	6.3123911E-03	1.4023084E-03	2.3551225E-01	1.8770280E-01	3.1340685E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7998810E-01	8.3389991E-02	1.6747191E-01	1.6724128E-01	7.0748100E-01	8.6625960E-01	8.6646478E-01	8.6536005E-01	1.0267373E+00	1.0260988E+00
3.7890793E+15	9.4536403E+35	1.6251000E+00	6.3750631E-03	1.4328685E-03	2.3589639E-01	1.8783668E-01	3.1329939E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8002874E-01	8.2938802E-02	1.6793345E-01	1.6770219E-01	7.0764299E-01	8.6633350E-01	8.6653898E-01	8.6543445E-01	1.0267225E+00	1.0260840E+00
3.7741949E+15	9.3960073E+35	1.6201000E+00	6.4382513E-03	1.4637979E-03	2.3628298E-01	1.8797131E-01	3.1319091E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8006926E-01	8.2485550E-02	1.6839695E-01	1.6816504E-01	7.0780566E-01	8.6640771E-01	8.6661350E-01	8.6550916E-01	1.0267076E+00	1.0260690E+00
3.7593302E+15	9.3385561E+35	1.6151000E+00	6.5019602E-03	1.4950991E-03	2.3667203E-01	1.8810670E-01	3.1308141E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8010964E-01	8.2030221E-02	1.6886240E-01	1.6862985E-01	7.0796902E-01	8.6648224E-01	8.6668833E-01	8.6558419E-01	1.0266927E+00	1.0260540E+00
3.7444853E+15	9.2812868E+35	1.6101000E+00	6.5661940E-03	1.5267748E-03	2.3706359E-01	1.8824285E-01	3.1297088E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8014988E-01	8.1572800E-02	1.6932982E-01	1.6909664E-01	7.0813308E-01	8.6655708E-01	8.6676348E-01	8.6565953E-01	1.0266777E+00	1.0260389E+00
3.7296602E+15	9.2241993E+35	1.6051000E+00	6.6309574E-03	1.5588275E-03	2.3745766E-01	1.8837978E-01	3.1285930E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8018999E-01	8.1113273E-02	1.6979924E-01	1.6956540E-01	7.0829783E-01	8.6663224E-01	8.6683894E-01	8.6573520E-01	1.0266626E+00	1.0260238E+00
3.7148548E+15	9.1672937E+35	1.6001000E+00	6.6962549E-03	1.5912600E-03	2.3785427E-01	1.8851747E-01	3.1274667E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8022996E-01	8.0651626E-02	1.7027065E-01	1.7003617E-01	7.0846328E-01	8.6670772E-01	8.6691474E-01	8.6581118E-01	1.0266475E+00	1.0260086E+00
3.7000692E+15	9.1105701E+35	1.5951000E+00	6.7620909E-03	1.6240749E-03	2.3825346E-01	1.8865594E-01	3.1263298E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026978E-01	8.0187845E-02	1.7074409E-01	1.7050895E-01	7.0862944E-01	8.6678352E-01	8.6699085E-01	8.6588750E-01	1.0266323E+00	1.0259934E+00
3.6853033E+15	9.0540283E+35	1.5901000E+00	6.8284703E-03	1.6572750E-03	2.3865524E-01	1.8879519E-01	3.1251821E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8030945E-01	7.9721915E-02	1.7121955E-01	1.7098376E-01	7.0879632E-01	8.6685965E-01	8.6706729E-01	8.6596414E-01	1.0266170E+00	1.0259780E+00
3.6705571E+15	8.9976685E+35	1.5851000E+00	6.8953977E-03	1.6908630E-03	2.3905964E-01	1.8893523E-01	3.1240234E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8034897E-01	7.9253822E-02	1.7169706E-01	1.7146061E-01	7.0896391E-01	8.6693611E-01	8.6714406E-01	8.6604111E-01	1.0266017E+00	1.0259626E+00
3.6558308E+15	8.9414906E+35	1.5801000E+00	6.9628779E-03	1.7248418E-03	2.3946668E-01	1.8907605E-01	3.1228538E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8038833E-01	7.8783551E-02	1.7217663E-01	1.7193952E-01	7.0913223E-01	8.6701289E-01	8.6722116E-01	8.6611841E-01	1.0265863E+00	1.0259472E+00
3.6411241E+15	8.8854948E+35	1.5751000E+00	7.0309156E-03	1.7592143E-03	2.3987640E-01	1.8921767E-01	3.1216731E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8042754E-01	7.8311088E-02	1.7265828E-01	1.7242051E-01	7.0930127E-01	8.6709001E-01	8.6729860E-01	8.6619605E-01	1.0265709E+00	1.0259316E+00
3.6264372E+15	8.8296809E+35	1.5701000E+00	7.0995158E-03	1.7939834E-03	2.4028882E-01	1.8936007E-01	3.1204811E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8046657E-01	7.7836417E-02	1.7314202E-01	1.7290358E-01	7.0947105E-01	8.6716746E-01	8.6737637E-01	8.6627402E-01	1.0265553E+00	1.0259161E+00
3.6117701E+15	8.7740491E+35	1.5651000E+00	7.1686833E-03	1.8291520E-03	2.4070397E-01	1.8950328E-01	3.1192778E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8050545E-01	7.7359525E-02	1.7362787E-01	1.7338876E-01	7.0964157E-01	8.6724525E-01	8.6745448E-01	8.6635233E-01	1.0265398E+00	1.0259004E+00
3.5971227E+15	8.7185994E+35	1.5601000E+00	7.2384233E-03	1.8647231E-03	2.4112187E-01	1.8964729E-01	3.1180630E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8054415E-01	7.6880396E-02	1.7411584E-01	1.7387606E-01	7.0981283E-01	8.6732338E-01	8.6753293E-01	8.6643099E-01	1.0265241E+00	1.0258847E+00
3.5824950E+15	8.6633318E+35	1.5551000E+00	7.3087407E-03	1.9006998E-03	2.4154255E-01	1.8979211E-01	3.1168366E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8058267E-01	7.6399015E-02	1.7460595E-01	1.7436549E-01	7.0998485E-01	8.6740186E-01	8.6761173E-01	8.6650999E-01	1.0265084E+00	1.0258689E+00
3.5678871E+15	8.6082462E+35	1.5501000E+00	7.3796407E-03	1.9370851E-03	2.4196604E-01	1.8993774E-01	3.1155985E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8062101E-01	7.5915367E-02	1.7509821E-01	1.7485708E-01	7.1015762E-01	8.6748068E-01	8.6769087E-01	8.6658934E-01	1.0264926E+00	1.0258530E+00
3.5532989E+15	8.5533428E+35	1.5451000E+00	7.4511284E-03	1.9738823E-03	2.4239237E-01	1.9008418E-01	3.1143485E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8065917E-01	7.5429437E-02	1.7559264E-01	1.7535083E-01	7.1033115E-01	8.6755984E-01	8.6777036E-01	8.6666904E-01	1.0264767E+00	1.0258371E+00
3.5387304E+15	8.4986216E+35	1.5401000E+00	7.5232091E-03	2.0110943E-03	2.4282157E-01	1.9023144E-01	3.1130865E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8069713E-01	7.4941210E-02	1.7608927E-01	1.7584677E-01	7.1050545E-01	8.6763936E-01	8.6785020E-01	8.6674909E-01	1.0264608E+00	1.0258210E+00
3.5241817E+15	8.4440825E+35	1.5351000E+00	7.5958881E-03	2.0487246E-03	2.4325367E-01	1.9037952E-01	3.1118124E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8073490E-01	7.4450671E-02	1.7658809E-01	1.7634491E-01	7.1068053E-01	8.6771923E-01	8.6793040E-01	8.6682950E-01	1.0264448E+00	1.0258050E+00
3.5096527E+15	8.3897256E+35	1.5301000E+00	7.6691708E-03	2.0867764E-03	2.4368870E-01	1.9052842E-01	3.1105260E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8077247E-01	7.3957804E-02	1.7708914E-01	1.7684526E-01	7.1085638E-01	8.6779945E-01	8.6801095E-01	8.6691026E-01	1.0264287E+00	1.0257888E+00
3.4951435E+15	8.3355509E+35	1.5251000E+00	7.7430627E-03	2.1252529E-03	2.4412669E-01	1.9067816E-01	3.1092272E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8080984E-01	7.3462593E-02	1.7759242E-01	1.7734786E-01	7.1103302E-01	8.6788003E-01	8.6809187E-01	8.6699138E-01	1.0264125E+00	1.0257726E+00
3.4806539E+15	8.2815585E+35	1.5201000E+00	7.8175692E-03	2.1641576E-03	2.4456766E-01	1.9082872E-01	3.1079159E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8084700E-01	7.2965025E-02	1.7809796E-01	1.7785270E-01	7.1121045E-01	8.6796098E-01	8.6817314E-01	8.6707287E-01	1.0263963E+00	1.0257563E+00
3.4661841E+15	8.2277484E+35	1.5151000E+00	7.8926959E-03	2.2034938E-03	2.4501166E-01	1.9098013E-01	3.1065920E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8088394E-01	7.2465082E-02	1.7860577E-01	1.7835981E-01	7.1138868E-01	8.6804228E-01	8.6825479E-01	8.6715473E-01	1.0263800E+00	1.0257399E+00
3.4517340E+15	8.1741205E+35	1.5101000E+00	7.9684486E-03	2.2432650E-03	2.4545870E-01	1.9113237E-01	3.1052552E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8092066E-01	7.1962750E-02	1.7911587E-01	1.7886921E-01	7.1156771E-01	8.6812396E-01	8.6833680E-01	8.6723695E-01	1.0263636E+00	1.0257235E+00
3.4373037E+15	8.1206750E+35	1.5051000E+00	8.0448329E-03	2.2834748E-03	2.4590884E-01	1.9128546E-01	3.1039054E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8095715E-01	7.1458012E-02	1.7962828E-01	1.7938091E-01	7.1174755E-01	8.6820600E-01	8.6841918E-01	8.6731955E-01	1.0263472E+00	1.0257070E+00
3.4228931E+15	8.0674118E+35	1.5001000E+00	8.1218547E-03	2.3241267E-03	2.4636209E-01	1.9143940E-01	3.1025425E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8099341E-01	7.0950854E-02	1.8014301E-01	1.7989493E-01	7.1192821E-01	8.6828842E-01	8.6850193E-01	8.6740252E-01	1.0263307E+00	1.0256904E+00
3.4085021E+15	8.0143310E+35	1.4951000E+00	8.1995199E-03	2.3652243E-03	2.4681849E-01	1.9159418E-01	3.1011664E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8102944E-01	7.0441258E-02	1.8066008E-01	1.8041129E-01	7.1210969E-01	8.6837121E-01	8.6858506E-01	8.6748586E-01	1.0263141E+00	1.0256737E+00
3.3941310E+15	7.9614325E+35	1.4901000E+00	8.2778343E-03	2.4067713E-03	2.4727807E-01	1.9174982E-01	3.0997768E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8106522E-01	6.9929211E-02	1.8117952E-01	1.8093001E-01	7.1229199E-01	8.6845438E-01	8.6866857E-01	8.6756959E-01	1.0262974E+00	1.0256570E+00
3.3797795E+15	7.9087164E+35	1.4851000E+00	8.3568041E-03	2.4487714E-03	2.4774088E-01	1.9190632E-01	3.0983736E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8110074E-01	6.9414695E-02	1.8170133E-01	1.8145111E-01	7.1247514E-01	8.6853793E-01	8.6875246E-01	8.6765370E-01	1.0262807E+00	1.0256401E+00
3.3654477E+15	7.8561828E+35	1.4801000E+00	8.4364354E-03	2.4912284E-03	2.4820693E-01	1.9206368E-01	3.0969568E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8113602E-01	6.8897695E-02	1.8222555E-01	1.8197460E-01	7.1265912E-01	8.6862186E-01	8.6883674E-01	8.6773820E-01	1.0262639E+00	1.0256232E+00
3.3511357E+15	7.8038316E+35	1.4751000E+00	8.5167344E-03	2.5341461E-03	2.4867628E-01	1.9222190E-01	3.0955260E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8117102E-01	6.8378195E-02	1.8275218E-01	1.8250051E-01	7.1284395E-01	8.6870618E-01	8.6892141E-01	8.6782309E-01	1.0262470E+00	1.0256063E+00
3.3368433E+15	7.7516629E+35	1.4701000E+00	8.5977073E-03	2.5775284E-03	2.4914895E-01	1.9238100E-01	3.0940811E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8120576E-01	6.7856179E-02	1.8328124E-01	1.8302884E-01	7.1302964E-01	8.6879089E-01	8.6900647E-01	8.6790837E-01	1.0262300E+00	1.0255892E+00
3.3225707E+15	7.6996767E+35	1.4651000E+00	8.6793606E-03	2.6213792E-03	2.4962498E-01	1.9254096E-01	3.0926221E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8124022E-01	6.7331632E-02	1.8381277E-01	1.8355963E-01	7.1321619E-01	8.6887600E-01	8.6909192E-01	8.6799405E-01	1.0262129E+00	1.0255721E+00
3.3083177E+15	7.6478729E+35	1.4601000E+00	8.7617006E-03	2.6657026E-03	2.5010441E-01	1.9270180E-01	3.0911486E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8127440E-01	6.6804536E-02	1.8434676E-01	1.8409289E-01	7.1340361E-01	8.6896150E-01	8.6917777E-01	8.6808012E-01	1.0261958E+00	1.0255549E+00
3.2940845E+15	7.5962517E+35	1.4551000E+00	8.8447341E-03	2.7105027E-03	2.5058727E-01	1.9286352E-01	3.0896605E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8130828E-01	6.6274877E-02	1.8488326E-01	1.8462865E-01	7.1359190E-01	8.6904740E-01	8.6926403E-01	8.6816660E-01	1.0261786E+00	1.0255376E+00
3.2798710E+15	7.5448131E+35	1.4501000E+00	8.9284675E-03	2.7557834E-03	2.5107361E-01	1.9302612E-01	3.0881577E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8134187E-01	6.5742638E-02	1.8542226E-01	1.8516691E-01	7.1378108E-01	8.6913370E-01	8.6935068E-01	8.6825348E-01	1.0261613E+00	1.0255202E+00
