      6    492    133          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

   0.87489426E+15  0.14259620E+36  0.47607296      0.88837954E-01  0.58082749E-01  0.85307930      0.14692070       0.0000000       0.0000000       0.0000000       0.0000000      0.44661427      0.41691618       0.0000000       0.0000000       0.0000000       0.0000000    
   0.85328837E+15  0.13380414E+36  0.46607296      0.86804832E-01  0.55916607E-01  0.85727856      0.14272144       0.0000000       0.0000000       0.0000000       0.0000000      0.45239627      0.42542379       0.0000000       0.0000000       0.0000000       0.0000000    
   0.83188849E+15  0.12533553E+36  0.45607296      0.84796023E-01  0.53768820E-01  0.86143516      0.13856484       0.0000000       0.0000000       0.0000000       0.0000000      0.45828113      0.43424626       0.0000000       0.0000000       0.0000000       0.0000000    
   0.81069128E+15  0.11718865E+36  0.44607296      0.82814324E-01  0.51641561E-01  0.86554411      0.13445589       0.0000000       0.0000000       0.0000000       0.0000000      0.46427316      0.44339707       0.0000000       0.0000000       0.0000000       0.0000000    
   0.78969327E+15  0.10936165E+36  0.43607296      0.80862525E-01  0.49536975E-01  0.86960050      0.13039950       0.0000000       0.0000000       0.0000000       0.0000000      0.47037703      0.45289009       0.0000000       0.0000000       0.0000000       0.0000000    
   0.76889090E+15  0.10185253E+36  0.42607296      0.78943386E-01  0.47457165E-01  0.87359945      0.12640055       0.0000000       0.0000000       0.0000000       0.0000000      0.47659783      0.46273965       0.0000000       0.0000000       0.0000000       0.0000000    
   0.74828047E+15  0.94659059E+35  0.41607296      0.77059618E-01  0.45404177E-01  0.87753620      0.12246380       0.0000000       0.0000000       0.0000000       0.0000000      0.48294107      0.47296042       0.0000000       0.0000000       0.0000000       0.0000000    
   0.72785821E+15  0.87778820E+35  0.40607296      0.75213865E-01  0.43379985E-01  0.88140615      0.11859385       0.0000000       0.0000000       0.0000000       0.0000000      0.48941270      0.48356741       0.0000000       0.0000000       0.0000000       0.0000000    
   0.70762019E+15  0.81209118E+35  0.39607296      0.73408677E-01  0.41386471E-01  0.88520485      0.11479515       0.0000000       0.0000000       0.0000000       0.0000000      0.49601914      0.49457594       0.0000000       0.0000000       0.0000000       0.0000000    
   0.68756237E+15  0.74946982E+35  0.38607296      0.71646489E-01  0.39425406E-01  0.88892811      0.11107189       0.0000000       0.0000000       0.0000000       0.0000000      0.50276729      0.50600153       0.0000000       0.0000000       0.0000000       0.0000000    
   0.66768062E+15  0.68989132E+35  0.37607296      0.69929594E-01  0.37498433E-01  0.89257197      0.10742803       0.0000000       0.0000000       0.0000000       0.0000000      0.50966460      0.51785987       0.0000000       0.0000000       0.0000000       0.0000000    
   0.64797067E+15  0.63331956E+35  0.36607296      0.68260116E-01  0.35607043E-01  0.89613284      0.10386716       0.0000000       0.0000000       0.0000000       0.0000000      0.51671901      0.53016670       0.0000000       0.0000000       0.0000000       0.0000000    
   0.62842812E+15  0.57971489E+35  0.35607296      0.66639980E-01  0.33752555E-01  0.89960747      0.10039253       0.0000000       0.0000000       0.0000000       0.0000000      0.52393906      0.54293767       0.0000000       0.0000000       0.0000000       0.0000000    
   0.60904847E+15  0.52903398E+35  0.34607296      0.65070877E-01  0.31936087E-01  0.90299304      0.97006964E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.53133382      0.55618824       0.0000000       0.0000000       0.0000000       0.0000000    
   0.58982710E+15  0.48122963E+35  0.33607296      0.63554236E-01  0.30158535E-01  0.90628723      0.93712771E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.53891300      0.56993350       0.0000000       0.0000000       0.0000000       0.0000000    
   0.57075929E+15  0.43625072E+35  0.32607296      0.62091182E-01  0.28420541E-01  0.90948828      0.90511723E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.54668690      0.58418792       0.0000000       0.0000000       0.0000000       0.0000000    
   0.55184018E+15  0.39404206E+35  0.31607296      0.60682501E-01  0.26722463E-01  0.91259504      0.87404964E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.55466643      0.59896514       0.0000000       0.0000000       0.0000000       0.0000000    
   0.53306485E+15  0.35454443E+35  0.30607296      0.59328594E-01  0.25064345E-01  0.91560706      0.84392939E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.56286316      0.61427768       0.0000000       0.0000000       0.0000000       0.0000000    
   0.51442824E+15  0.31769452E+35  0.29607296      0.58029435E-01  0.23445876E-01  0.91852469      0.81475311E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.57128930      0.63013655       0.0000000       0.0000000       0.0000000       0.0000000    
