      6    913    179          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

 3.2757E+15 2.3527E+36 1.2600E+00 9.4782E-02 7.7666E-02 8.2755E-01 1.7245E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7412E-01 4.0447E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.2292E+15 2.2937E+36 1.2500E+00 9.4702E-02 7.7504E-02 8.2779E-01 1.7221E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7474E-01 4.0540E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.1832E+15 2.2356E+36 1.2400E+00 9.4613E-02 7.7331E-02 8.2806E-01 1.7194E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7537E-01 4.0636E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.1378E+15 2.1785E+36 1.2300E+00 9.4515E-02 7.7149E-02 8.2834E-01 1.7166E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7601E-01 4.0735E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.0929E+15 2.1224E+36 1.2200E+00 9.4408E-02 7.6958E-02 8.2863E-01 1.7137E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7667E-01 4.0836E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.0485E+15 2.0672E+36 1.2100E+00 9.4292E-02 7.6756E-02 8.2895E-01 1.7105E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7733E-01 4.0940E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.0045E+15 2.0130E+36 1.2000E+00 9.4167E-02 7.6546E-02 8.2929E-01 1.7071E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7800E-01 4.1046E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.9611E+15 1.9597E+36 1.1900E+00 9.4033E-02 7.6326E-02 8.2964E-01 1.7036E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7869E-01 4.1155E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.9182E+15 1.9073E+36 1.1800E+00 9.3890E-02 7.6096E-02 8.3001E-01 1.6999E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7938E-01 4.1267E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.8758E+15 1.8559E+36 1.1700E+00 9.3738E-02 7.5857E-02 8.3040E-01 1.6960E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8009E-01 4.1382E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.8338E+15 1.8054E+36 1.1600E+00 9.3578E-02 7.5609E-02 8.3081E-01 1.6919E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8081E-01 4.1499E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.7923E+15 1.7558E+36 1.1500E+00 9.3409E-02 7.5352E-02 8.3124E-01 1.6876E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8154E-01 4.1619E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.7513E+15 1.7071E+36 1.1400E+00 9.3232E-02 7.5085E-02 8.3168E-01 1.6832E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8228E-01 4.1741E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.7108E+15 1.6593E+36 1.1300E+00 9.3045E-02 7.4808E-02 8.3215E-01 1.6785E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8304E-01 4.1867E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.6708E+15 1.6124E+36 1.1200E+00 9.2850E-02 7.4523E-02 8.3263E-01 1.6737E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8381E-01 4.1996E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.6312E+15 1.5664E+36 1.1100E+00 9.2647E-02 7.4228E-02 8.3312E-01 1.6688E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8460E-01 4.2127E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.5920E+15 1.5212E+36 1.1000E+00 9.2435E-02 7.3924E-02 8.3364E-01 1.6636E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8539E-01 4.2261E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.5533E+15 1.4770E+36 1.0900E+00 9.2215E-02 7.3611E-02 8.3417E-01 1.6583E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8621E-01 4.2399E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 2.5151E+15 1.4335E+36 1.0800E+00 9.1986E-02 7.3289E-02 8.3473E-01 1.6527E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.8704E-01 4.2539E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
