       0.300     145.000     150.000     313.005       Alpha_c    Bbag^1/4     Ms      Pr  ===>  E/A at P=0:     915.818


         nbar              rho           presion         ne            nu            nd            ns            mue           muu           mud           mus    
       [fm^-3]         [gm cm^-3]      [erg cm^-3]     [fm^-3]       [fm^-3]       [fm^-3]       [fm^-3]        [MeV]         [MeV]         [MeV]         [MeV]   

 2.80261209345E-01 4.56314914364E+14   1.87577E+33   1.23047E-05   2.80274E-01   3.22055E-01   2.38455E-01   1.40936E+01   2.97282E+02   3.11375E+02   3.11375E+02
 2.79922017731E-01 4.55760231346E+14   1.72195E+33   1.23265E-05   2.79934E-01   3.21709E-01   2.38123E-01   1.41020E+01   2.97162E+02   3.11264E+02   3.11264E+02
 2.79605602163E-01 4.55242980860E+14   1.57852E+33   1.23469E-05   2.79618E-01   3.21386E-01   2.37813E-01   1.41098E+01   2.97050E+02   3.11160E+02   3.11160E+02
 2.79310761695E-01 4.54761161884E+14   1.44492E+33   1.23660E-05   2.79323E-01   3.21085E-01   2.37524E-01   1.41170E+01   2.96945E+02   3.11062E+02   3.11062E+02
 2.79036343515E-01 4.54312857126E+14   1.32062E+33   1.23838E-05   2.79049E-01   3.20805E-01   2.37256E-01   1.41238E+01   2.96848E+02   3.10972E+02   3.10972E+02
 2.78781241255E-01 4.53896229723E+14   1.20512E+33   1.24004E-05   2.78794E-01   3.20544E-01   2.37006E-01   1.41301E+01   2.96758E+02   3.10888E+02   3.10888E+02
 2.78544393398E-01 4.53509520126E+14   1.09791E+33   1.24158E-05   2.78557E-01   3.20302E-01   2.36774E-01   1.41359E+01   2.96674E+02   3.10810E+02   3.10810E+02
 2.78324781757E-01 4.53151043176E+14   9.98530E+32   1.24301E-05   2.78337E-01   3.20078E-01   2.36559E-01   1.41414E+01   2.96596E+02   3.10737E+02   3.10737E+02
 2.78121430048E-01 4.52819185348E+14   9.06536E+32   1.24434E-05   2.78134E-01   3.19870E-01   2.36360E-01   1.41464E+01   2.96523E+02   3.10670E+02   3.10670E+02
 2.77933402514E-01 4.52512402149E+14   8.21497E+32   1.24557E-05   2.77946E-01   3.19678E-01   2.36176E-01   1.41511E+01   2.96457E+02   3.10608E+02   3.10608E+02
